Model name                            : MLP_Multistep
The number of input features          : 5
The number of output features         : 2
Optimizer name                        : Adam
Learning rate                         : 0.001
Max number of iterations              : 3000
Number of samples in training data    : 122
Number of samples in tests data       : 52
Total training time                   : 1.5827240943908691
Total number of parameters            : 202302
Percentage of parameters < 1e-9       : 50.514577216241065%
Percentage of parameters < 1e-7       : 50.514577216241065%
Percentage of parameters < 1e-6       : 50.515071526727375%

=============================================
=============================================
===================Losses====================
=============================================
=============================================


Loss at iteration [1]: 1.5582770737854112
Loss at iteration [2]: 1.3497010143257344
Loss at iteration [3]: 1.2123943876637366
Loss at iteration [4]: 1.1013729630617566
Loss at iteration [5]: 1.0154153869498665
Loss at iteration [6]: 0.9616456485307093
Loss at iteration [7]: 0.9268775669385738
Loss at iteration [8]: 0.8797132185171814
Loss at iteration [9]: 0.8131746677909936
Loss at iteration [10]: 0.7577650848929054
Loss at iteration [11]: 0.7273427375340572
Loss at iteration [12]: 0.6874670785752585
Loss at iteration [13]: 0.6362105860752213
Loss at iteration [14]: 0.6114088574605276
Loss at iteration [15]: 0.6047544759968034
Loss at iteration [16]: 0.5861961920285848
Loss at iteration [17]: 0.5842631128263936
Loss at iteration [18]: 0.5904635988949826
***** Warning: Loss has increased *****
Loss at iteration [19]: 0.5745548748104823
Loss at iteration [20]: 0.5707346849984445
Loss at iteration [21]: 0.5644414402545084
Loss at iteration [22]: 0.5463667936427931
Loss at iteration [23]: 0.5385921776978783
Loss at iteration [24]: 0.5266379374261907
Loss at iteration [25]: 0.5146577970081799
Loss at iteration [26]: 0.5119496981929802
Loss at iteration [27]: 0.5036599309276026
Loss at iteration [28]: 0.49483527252536885
Loss at iteration [29]: 0.48987710893541203
Loss at iteration [30]: 0.4788013643881999
Loss at iteration [31]: 0.47027858907977577
Loss at iteration [32]: 0.46229005321690236
Loss at iteration [33]: 0.4495941815020181
Loss at iteration [34]: 0.4415446020930996
Loss at iteration [35]: 0.43016608875343904
Loss at iteration [36]: 0.4201439903537942
Loss at iteration [37]: 0.41092025973690743
Loss at iteration [38]: 0.39891024949041537
Loss at iteration [39]: 0.39016055796892074
Loss at iteration [40]: 0.37776259985141947
Loss at iteration [41]: 0.36803148207852654
Loss at iteration [42]: 0.35515366396587544
Loss at iteration [43]: 0.3449016903703498
Loss at iteration [44]: 0.3321454986690313
Loss at iteration [45]: 0.3219397408979204
Loss at iteration [46]: 0.3099338021330661
Loss at iteration [47]: 0.29981520165226455
Loss at iteration [48]: 0.2892158707944458
Loss at iteration [49]: 0.2784737867552834
Loss at iteration [50]: 0.26952491218572944
Loss at iteration [51]: 0.25956019560974325
Loss at iteration [52]: 0.25035726352749454
Loss at iteration [53]: 0.24280376922462163
Loss at iteration [54]: 0.23587047413043183
Loss at iteration [55]: 0.22955799045995098
Loss at iteration [56]: 0.22370223009554324
Loss at iteration [57]: 0.21917529646660067
Loss at iteration [58]: 0.21557043191245687
Loss at iteration [59]: 0.21219980749815437
Loss at iteration [60]: 0.2098328559783498
Loss at iteration [61]: 0.20644405923051756
Loss at iteration [62]: 0.2006284749313997
Loss at iteration [63]: 0.19481381192545671
Loss at iteration [64]: 0.19069548707105902
Loss at iteration [65]: 0.1894171696461359
Loss at iteration [66]: 0.18952713865235735
***** Warning: Loss has increased *****
Loss at iteration [67]: 0.19067770326523042
***** Warning: Loss has increased *****
Loss at iteration [68]: 0.19130122566466526
***** Warning: Loss has increased *****
Loss at iteration [69]: 0.18798024281367395
Loss at iteration [70]: 0.18125044392831102
Loss at iteration [71]: 0.17538382375365097
Loss at iteration [72]: 0.17415918093718538
Loss at iteration [73]: 0.17576272636008883
***** Warning: Loss has increased *****
Loss at iteration [74]: 0.17484192546018223
Loss at iteration [75]: 0.16982258426028207
Loss at iteration [76]: 0.16436463476022795
Loss at iteration [77]: 0.1623518670278021
Loss at iteration [78]: 0.16292182007317207
***** Warning: Loss has increased *****
Loss at iteration [79]: 0.1618318871160149
Loss at iteration [80]: 0.15823232044195434
Loss at iteration [81]: 0.15498413805165476
Loss at iteration [82]: 0.1530753224465759
Loss at iteration [83]: 0.15244035261043484
Loss at iteration [84]: 0.15145121648501672
Loss at iteration [85]: 0.14928308366538678
Loss at iteration [86]: 0.14655556385600457
Loss at iteration [87]: 0.14472509352116958
Loss at iteration [88]: 0.14327272651507375
Loss at iteration [89]: 0.14226446252480937
Loss at iteration [90]: 0.1413654613266398
Loss at iteration [91]: 0.140163919090867
Loss at iteration [92]: 0.13836944098831647
Loss at iteration [93]: 0.13694149420760382
Loss at iteration [94]: 0.13516799737932694
Loss at iteration [95]: 0.13332835783327868
Loss at iteration [96]: 0.1314575392486896
Loss at iteration [97]: 0.12975458044882962
Loss at iteration [98]: 0.12848197521295976
Loss at iteration [99]: 0.12733883271612795
Loss at iteration [100]: 0.1263684448525322
Loss at iteration [101]: 0.12633709143879449
Loss at iteration [102]: 0.12764651545933053
***** Warning: Loss has increased *****
Loss at iteration [103]: 0.13155100837304276
***** Warning: Loss has increased *****
Loss at iteration [104]: 0.13816365094503266
***** Warning: Loss has increased *****
Loss at iteration [105]: 0.1405636978570665
***** Warning: Loss has increased *****
Loss at iteration [106]: 0.13205387628063345
Loss at iteration [107]: 0.11849616601894152
Loss at iteration [108]: 0.11806683588918662
Loss at iteration [109]: 0.12550484127331007
***** Warning: Loss has increased *****
Loss at iteration [110]: 0.12371193978509526
Loss at iteration [111]: 0.11446070210677763
Loss at iteration [112]: 0.11202333523492544
Loss at iteration [113]: 0.1165416284716787
***** Warning: Loss has increased *****
Loss at iteration [114]: 0.11603819447474695
Loss at iteration [115]: 0.10907019103706331
Loss at iteration [116]: 0.1074016174529856
Loss at iteration [117]: 0.11049149763904649
***** Warning: Loss has increased *****
Loss at iteration [118]: 0.109915107531141
Loss at iteration [119]: 0.10537880055452312
Loss at iteration [120]: 0.10292786052859265
Loss at iteration [121]: 0.10460195450934888
***** Warning: Loss has increased *****
Loss at iteration [122]: 0.10515053708827524
***** Warning: Loss has increased *****
Loss at iteration [123]: 0.10170398856146602
Loss at iteration [124]: 0.09884837021457875
Loss at iteration [125]: 0.09830294207069522
Loss at iteration [126]: 0.09938115365224143
***** Warning: Loss has increased *****
Loss at iteration [127]: 0.09883396704146326
Loss at iteration [128]: 0.09640460406855289
Loss at iteration [129]: 0.09397702797881019
Loss at iteration [130]: 0.09328477087319524
Loss at iteration [131]: 0.09340593059964333
***** Warning: Loss has increased *****
Loss at iteration [132]: 0.09339717171427794
Loss at iteration [133]: 0.09230209699192919
Loss at iteration [134]: 0.09060635857157805
Loss at iteration [135]: 0.08890328162748345
Loss at iteration [136]: 0.08794643593931989
Loss at iteration [137]: 0.08756524425772756
Loss at iteration [138]: 0.08744219333024056
Loss at iteration [139]: 0.08748296399709729
***** Warning: Loss has increased *****
Loss at iteration [140]: 0.08712849319142024
Loss at iteration [141]: 0.08662425640974254
Loss at iteration [142]: 0.08568956021234192
Loss at iteration [143]: 0.084579901758325
Loss at iteration [144]: 0.08317827555461675
Loss at iteration [145]: 0.0817548835172477
Loss at iteration [146]: 0.08053661854161433
Loss at iteration [147]: 0.07972215744148146
Loss at iteration [148]: 0.0792060117390911
Loss at iteration [149]: 0.07895814746351014
Loss at iteration [150]: 0.07940634060997742
***** Warning: Loss has increased *****
Loss at iteration [151]: 0.08057859251990745
***** Warning: Loss has increased *****
Loss at iteration [152]: 0.083969464953941
***** Warning: Loss has increased *****
Loss at iteration [153]: 0.08870768549007575
***** Warning: Loss has increased *****
Loss at iteration [154]: 0.09575356282692826
***** Warning: Loss has increased *****
Loss at iteration [155]: 0.09669475769763176
***** Warning: Loss has increased *****
Loss at iteration [156]: 0.09047068052837515
Loss at iteration [157]: 0.077677206686329
Loss at iteration [158]: 0.07408978123578844
Loss at iteration [159]: 0.08055633825649339
***** Warning: Loss has increased *****
Loss at iteration [160]: 0.08432052050385529
***** Warning: Loss has increased *****
Loss at iteration [161]: 0.08009292776482009
Loss at iteration [162]: 0.07268576669908249
Loss at iteration [163]: 0.07289740737453541
***** Warning: Loss has increased *****
Loss at iteration [164]: 0.07769335732305832
***** Warning: Loss has increased *****
Loss at iteration [165]: 0.07715727476104925
Loss at iteration [166]: 0.0720987070598054
Loss at iteration [167]: 0.06927734912445052
Loss at iteration [168]: 0.07154281899364218
***** Warning: Loss has increased *****
Loss at iteration [169]: 0.07395717554439461
***** Warning: Loss has increased *****
Loss at iteration [170]: 0.07264686868109184
Loss at iteration [171]: 0.06942976497731053
Loss at iteration [172]: 0.06734625753999353
Loss at iteration [173]: 0.06812918690965943
***** Warning: Loss has increased *****
Loss at iteration [174]: 0.06953691812599472
***** Warning: Loss has increased *****
Loss at iteration [175]: 0.06889936117781544
Loss at iteration [176]: 0.06714766358308608
Loss at iteration [177]: 0.06545223364649048
Loss at iteration [178]: 0.06519599276451855
Loss at iteration [179]: 0.06598026198880046
***** Warning: Loss has increased *****
Loss at iteration [180]: 0.06643681480892791
***** Warning: Loss has increased *****
Loss at iteration [181]: 0.06605938610846007
Loss at iteration [182]: 0.06477786011692664
Loss at iteration [183]: 0.06356095690807065
Loss at iteration [184]: 0.06290177539709735
Loss at iteration [185]: 0.06300672262975787
***** Warning: Loss has increased *****
Loss at iteration [186]: 0.06339954008605828
***** Warning: Loss has increased *****
Loss at iteration [187]: 0.06348790068002741
***** Warning: Loss has increased *****
Loss at iteration [188]: 0.06338161554734655
Loss at iteration [189]: 0.06293129426400329
Loss at iteration [190]: 0.06238774841290296
Loss at iteration [191]: 0.06167300365302436
Loss at iteration [192]: 0.060934871741024084
Loss at iteration [193]: 0.06037096416363063
Loss at iteration [194]: 0.0600569212728744
Loss at iteration [195]: 0.059862029039822934
Loss at iteration [196]: 0.059762260091408885
Loss at iteration [197]: 0.05983211757871325
***** Warning: Loss has increased *****
Loss at iteration [198]: 0.06007391276973771
***** Warning: Loss has increased *****
Loss at iteration [199]: 0.061132841474032085
***** Warning: Loss has increased *****
Loss at iteration [200]: 0.06341667296429028
***** Warning: Loss has increased *****
Loss at iteration [201]: 0.0694318638309401
***** Warning: Loss has increased *****
Loss at iteration [202]: 0.07977308479987795
***** Warning: Loss has increased *****
Loss at iteration [203]: 0.09286747937214955
***** Warning: Loss has increased *****
Loss at iteration [204]: 0.09319205913874117
***** Warning: Loss has increased *****
Loss at iteration [205]: 0.07453177579057603
Loss at iteration [206]: 0.05840492043697344
Loss at iteration [207]: 0.06764186988532049
***** Warning: Loss has increased *****
Loss at iteration [208]: 0.0771353273025777
***** Warning: Loss has increased *****
Loss at iteration [209]: 0.06618108292329516
Loss at iteration [210]: 0.05775935886695101
Loss at iteration [211]: 0.0667169553930867
***** Warning: Loss has increased *****
Loss at iteration [212]: 0.06940649445453907
***** Warning: Loss has increased *****
Loss at iteration [213]: 0.0597387233841873
Loss at iteration [214]: 0.057990914644152555
Loss at iteration [215]: 0.06466605761770822
***** Warning: Loss has increased *****
Loss at iteration [216]: 0.06296783427752026
Loss at iteration [217]: 0.05668070642968749
Loss at iteration [218]: 0.05810831625174673
***** Warning: Loss has increased *****
Loss at iteration [219]: 0.061812913010547095
***** Warning: Loss has increased *****
Loss at iteration [220]: 0.05897685413621928
Loss at iteration [221]: 0.0555773781746751
Loss at iteration [222]: 0.05771288491428017
***** Warning: Loss has increased *****
Loss at iteration [223]: 0.05973836977386473
***** Warning: Loss has increased *****
Loss at iteration [224]: 0.05727439968785912
Loss at iteration [225]: 0.055056999937022955
Loss at iteration [226]: 0.056496072118067106
***** Warning: Loss has increased *****
Loss at iteration [227]: 0.057849039306266656
***** Warning: Loss has increased *****
Loss at iteration [228]: 0.056293091841786214
Loss at iteration [229]: 0.0545764915291668
Loss at iteration [230]: 0.055281689512777635
***** Warning: Loss has increased *****
Loss at iteration [231]: 0.056394024280040575
***** Warning: Loss has increased *****
Loss at iteration [232]: 0.05559827463210693
Loss at iteration [233]: 0.0542632415196357
Loss at iteration [234]: 0.05433492826183678
***** Warning: Loss has increased *****
Loss at iteration [235]: 0.055174352244335576
***** Warning: Loss has increased *****
Loss at iteration [236]: 0.05511263899047874
Loss at iteration [237]: 0.05417660726375475
Loss at iteration [238]: 0.05366006711367233
Loss at iteration [239]: 0.05401779022235659
***** Warning: Loss has increased *****
Loss at iteration [240]: 0.05437182763788131
***** Warning: Loss has increased *****
Loss at iteration [241]: 0.05405591516178824
Loss at iteration [242]: 0.053460098555289284
Loss at iteration [243]: 0.05326753044158783
Loss at iteration [244]: 0.05350989097039042
***** Warning: Loss has increased *****
Loss at iteration [245]: 0.05376816291594866
***** Warning: Loss has increased *****
Loss at iteration [246]: 0.05362846593281867
Loss at iteration [247]: 0.05325594548952953
Loss at iteration [248]: 0.052930178991173873
Loss at iteration [249]: 0.052898071698248166
Loss at iteration [250]: 0.053058783121270534
***** Warning: Loss has increased *****
Loss at iteration [251]: 0.05311513337597714
***** Warning: Loss has increased *****
Loss at iteration [252]: 0.05297089876374227
Loss at iteration [253]: 0.05273983998616002
Loss at iteration [254]: 0.05255283739253722
Loss at iteration [255]: 0.052502276015732
Loss at iteration [256]: 0.05255297087900869
***** Warning: Loss has increased *****
Loss at iteration [257]: 0.05261095528249128
***** Warning: Loss has increased *****
Loss at iteration [258]: 0.05259691058733989
Loss at iteration [259]: 0.05251464186536571
Loss at iteration [260]: 0.05238746435296327
Loss at iteration [261]: 0.052256206134804604
Loss at iteration [262]: 0.05215658534856853
Loss at iteration [263]: 0.05209251489890572
Loss at iteration [264]: 0.05206879171341025
Loss at iteration [265]: 0.05206310759541897
Loss at iteration [266]: 0.052078637380377754
***** Warning: Loss has increased *****
Loss at iteration [267]: 0.05211913018293262
***** Warning: Loss has increased *****
Loss at iteration [268]: 0.05220139995115246
***** Warning: Loss has increased *****
Loss at iteration [269]: 0.05229959868705689
***** Warning: Loss has increased *****
Loss at iteration [270]: 0.052420954702522525
***** Warning: Loss has increased *****
Loss at iteration [271]: 0.05249595585262491
***** Warning: Loss has increased *****
Loss at iteration [272]: 0.05258677769782173
***** Warning: Loss has increased *****
Loss at iteration [273]: 0.05256743962649983
Loss at iteration [274]: 0.05245614014338733
Loss at iteration [275]: 0.05224941940616901
Loss at iteration [276]: 0.05200237351492383
Loss at iteration [277]: 0.05179323902027185
Loss at iteration [278]: 0.05164317353851905
Loss at iteration [279]: 0.05157168230774673
Loss at iteration [280]: 0.0515720638743416
***** Warning: Loss has increased *****
Loss at iteration [281]: 0.05162481572308895
***** Warning: Loss has increased *****
Loss at iteration [282]: 0.05171795476184112
***** Warning: Loss has increased *****
Loss at iteration [283]: 0.05187578368878984
***** Warning: Loss has increased *****
Loss at iteration [284]: 0.052110146805870214
***** Warning: Loss has increased *****
Loss at iteration [285]: 0.052528299893293676
***** Warning: Loss has increased *****
Loss at iteration [286]: 0.053168307588179
***** Warning: Loss has increased *****
Loss at iteration [287]: 0.05430323356322507
***** Warning: Loss has increased *****
Loss at iteration [288]: 0.0559235538183932
***** Warning: Loss has increased *****
Loss at iteration [289]: 0.05851728092997674
***** Warning: Loss has increased *****
Loss at iteration [290]: 0.06124745451298649
***** Warning: Loss has increased *****
Loss at iteration [291]: 0.06363580644373829
***** Warning: Loss has increased *****
Loss at iteration [292]: 0.0638503575277052
***** Warning: Loss has increased *****
Loss at iteration [293]: 0.060798215596669786
Loss at iteration [294]: 0.05531148462219651
Loss at iteration [295]: 0.05167927278750875
Loss at iteration [296]: 0.05252790952840108
***** Warning: Loss has increased *****
Loss at iteration [297]: 0.05582942230777554
***** Warning: Loss has increased *****
Loss at iteration [298]: 0.05783766274288492
***** Warning: Loss has increased *****
Loss at iteration [299]: 0.056217734554300805
Loss at iteration [300]: 0.05295208972925017
Loss at iteration [301]: 0.051382039420313094
Loss at iteration [302]: 0.052560858817524064
***** Warning: Loss has increased *****
Loss at iteration [303]: 0.05455341394898932
***** Warning: Loss has increased *****
Loss at iteration [304]: 0.055017487540884875
***** Warning: Loss has increased *****
Loss at iteration [305]: 0.05359346694008166
Loss at iteration [306]: 0.051788795114793784
Loss at iteration [307]: 0.051309123093591924
Loss at iteration [308]: 0.05223812913267512
***** Warning: Loss has increased *****
Loss at iteration [309]: 0.05325984113505704
***** Warning: Loss has increased *****
Loss at iteration [310]: 0.053243914223885615
Loss at iteration [311]: 0.052335064805988186
Loss at iteration [312]: 0.051400395024000484
Loss at iteration [313]: 0.051224852193599624
Loss at iteration [314]: 0.0517417878981413
***** Warning: Loss has increased *****
Loss at iteration [315]: 0.05231319392849649
***** Warning: Loss has increased *****
Loss at iteration [316]: 0.05243293650338278
***** Warning: Loss has increased *****
Loss at iteration [317]: 0.05202729715363417
Loss at iteration [318]: 0.051471693940267835
Loss at iteration [319]: 0.051149815566504636
Loss at iteration [320]: 0.0512184555126502
***** Warning: Loss has increased *****
Loss at iteration [321]: 0.05151911334001218
***** Warning: Loss has increased *****
Loss at iteration [322]: 0.05177060869268129
***** Warning: Loss has increased *****
Loss at iteration [323]: 0.051795252384963505
***** Warning: Loss has increased *****
Loss at iteration [324]: 0.05159076124189297
Loss at iteration [325]: 0.05130955323535007
Loss at iteration [326]: 0.05112262544897107
Loss at iteration [327]: 0.05111029481422331
Loss at iteration [328]: 0.051230593012027814
***** Warning: Loss has increased *****
Loss at iteration [329]: 0.05138023727865553
***** Warning: Loss has increased *****
Loss at iteration [330]: 0.05146574111210935
***** Warning: Loss has increased *****
Loss at iteration [331]: 0.051451469246664376
Loss at iteration [332]: 0.051354455366921965
Loss at iteration [333]: 0.0512226435373456
Loss at iteration [334]: 0.05111289441364818
Loss at iteration [335]: 0.05106227270145309
Loss at iteration [336]: 0.05107119009664336
***** Warning: Loss has increased *****
Loss at iteration [337]: 0.05112179816996867
***** Warning: Loss has increased *****
Loss at iteration [338]: 0.05118950386410324
***** Warning: Loss has increased *****
Loss at iteration [339]: 0.05125262572110771
***** Warning: Loss has increased *****
Loss at iteration [340]: 0.05130408454579901
***** Warning: Loss has increased *****
Loss at iteration [341]: 0.05133329844190465
***** Warning: Loss has increased *****
Loss at iteration [342]: 0.05133857400350007
***** Warning: Loss has increased *****
Loss at iteration [343]: 0.051327007278826386
Loss at iteration [344]: 0.05129671130438906
Loss at iteration [345]: 0.051251915768054095
Loss at iteration [346]: 0.0512012009640614
Loss at iteration [347]: 0.05115033180769381
Loss at iteration [348]: 0.05110462489861067
Loss at iteration [349]: 0.05106801945863059
Loss at iteration [350]: 0.05104266288726367
Loss at iteration [351]: 0.051027386302301685
Loss at iteration [352]: 0.0510203542623773
Loss at iteration [353]: 0.05101939667832648
Loss at iteration [354]: 0.0510228432069624
***** Warning: Loss has increased *****
Loss at iteration [355]: 0.05102999778545214
***** Warning: Loss has increased *****
Loss at iteration [356]: 0.05104033233898657
***** Warning: Loss has increased *****
Loss at iteration [357]: 0.05105508194925853
***** Warning: Loss has increased *****
Loss at iteration [358]: 0.05107664474937634
***** Warning: Loss has increased *****
Loss at iteration [359]: 0.05110980006047811
***** Warning: Loss has increased *****
Loss at iteration [360]: 0.05116146955290964
***** Warning: Loss has increased *****
Loss at iteration [361]: 0.051247717113388234
***** Warning: Loss has increased *****
Loss at iteration [362]: 0.051388064702802064
***** Warning: Loss has increased *****
Loss at iteration [363]: 0.051631454450232435
***** Warning: Loss has increased *****
Loss at iteration [364]: 0.05204040597315205
***** Warning: Loss has increased *****
Loss at iteration [365]: 0.052779501111062326
***** Warning: Loss has increased *****
Loss at iteration [366]: 0.054095876142122884
***** Warning: Loss has increased *****
Loss at iteration [367]: 0.056527900157927566
***** Warning: Loss has increased *****
Loss at iteration [368]: 0.060678158124797835
***** Warning: Loss has increased *****
Loss at iteration [369]: 0.06761860665491128
***** Warning: Loss has increased *****
Loss at iteration [370]: 0.07689899930498464
***** Warning: Loss has increased *****
Loss at iteration [371]: 0.08494073468095555
***** Warning: Loss has increased *****
Loss at iteration [372]: 0.08195414385218529
Loss at iteration [373]: 0.06587284175667638
Loss at iteration [374]: 0.05212179219438933
Loss at iteration [375]: 0.056551017530545394
***** Warning: Loss has increased *****
Loss at iteration [376]: 0.06673448971673482
***** Warning: Loss has increased *****
Loss at iteration [377]: 0.063725593907665
Loss at iteration [378]: 0.05345363659617492
Loss at iteration [379]: 0.05295939759342583
Loss at iteration [380]: 0.05993072721863221
***** Warning: Loss has increased *****
Loss at iteration [381]: 0.05971984951889355
Loss at iteration [382]: 0.05302513011479077
Loss at iteration [383]: 0.05206593282638036
Loss at iteration [384]: 0.05665372844891214
***** Warning: Loss has increased *****
Loss at iteration [385]: 0.05686107528527971
***** Warning: Loss has increased *****
Loss at iteration [386]: 0.05250778984613504
Loss at iteration [387]: 0.05152833093572765
Loss at iteration [388]: 0.05449873880984025
***** Warning: Loss has increased *****
Loss at iteration [389]: 0.054863285536617123
***** Warning: Loss has increased *****
Loss at iteration [390]: 0.05209724204513572
Loss at iteration [391]: 0.05129042708308621
Loss at iteration [392]: 0.053207177623307636
***** Warning: Loss has increased *****
Loss at iteration [393]: 0.053667965045161053
***** Warning: Loss has increased *****
Loss at iteration [394]: 0.05178136915521085
Loss at iteration [395]: 0.051145067403575335
Loss at iteration [396]: 0.052401398052085345
***** Warning: Loss has increased *****
Loss at iteration [397]: 0.05271464700056846
***** Warning: Loss has increased *****
Loss at iteration [398]: 0.05158555833977385
Loss at iteration [399]: 0.05105612329970408
Loss at iteration [400]: 0.051802280613672536
***** Warning: Loss has increased *****
Loss at iteration [401]: 0.05215957543053075
***** Warning: Loss has increased *****
Loss at iteration [402]: 0.05147717553809009
Loss at iteration [403]: 0.05101464370934464
Loss at iteration [404]: 0.05141992882991662
***** Warning: Loss has increased *****
Loss at iteration [405]: 0.051771697492135005
***** Warning: Loss has increased *****
Loss at iteration [406]: 0.051425317246988296
Loss at iteration [407]: 0.051016475212288616
Loss at iteration [408]: 0.05116940822728298
***** Warning: Loss has increased *****
Loss at iteration [409]: 0.05147611886491416
***** Warning: Loss has increased *****
Loss at iteration [410]: 0.05135821520543926
Loss at iteration [411]: 0.05104382338971864
Loss at iteration [412]: 0.05104000528849856
Loss at iteration [413]: 0.05126325561951275
***** Warning: Loss has increased *****
Loss at iteration [414]: 0.05129350695034992
***** Warning: Loss has increased *****
Loss at iteration [415]: 0.05109825128335066
Loss at iteration [416]: 0.05098589510901774
Loss at iteration [417]: 0.05108811732033527
***** Warning: Loss has increased *****
Loss at iteration [418]: 0.05119745872901602
***** Warning: Loss has increased *****
Loss at iteration [419]: 0.051137469731126504
Loss at iteration [420]: 0.051009760430584875
Loss at iteration [421]: 0.050991206235484976
Loss at iteration [422]: 0.05107372622741512
***** Warning: Loss has increased *****
Loss at iteration [423]: 0.05111227803193702
