Model name                            : MLP_Large
The number of input features          : 2
The number of output features         : 1
Optimizer name                        : Adam
Learning rate                         : 0.01
Max number of iterations              : 3000
Number of samples in training data    : 858
Number of samples in tests data       : 368
Total training time                   : 34.45557188987732
Total number of parameters            : 402001
Percentage of parameters < 1e-9       : 66.12147730975794%
Percentage of parameters < 1e-7       : 66.12147730975794%
Percentage of parameters < 1e-6       : 66.12172606535805%

=============================================
=============================================
===================Losses====================
=============================================
=============================================


Loss at iteration [1]: 0.9730349804704513
Loss at iteration [2]: 5.19429373595191
Loss at iteration [3]: 4.831793196337983
Loss at iteration [4]: 0.3920032051369589
Loss at iteration [5]: 0.43639971496831625
***** Warning: Loss has increased *****
Loss at iteration [6]: 0.31021569996516496
Loss at iteration [7]: 0.08089125745153315
Loss at iteration [8]: 0.40194037523112214
***** Warning: Loss has increased *****
Loss at iteration [9]: 0.46192825870350646
***** Warning: Loss has increased *****
Loss at iteration [10]: 0.17481404405911405
Loss at iteration [11]: 0.046589275116455255
Loss at iteration [12]: 0.2226222589901172
***** Warning: Loss has increased *****
Loss at iteration [13]: 0.18514225732561487
Loss at iteration [14]: 0.038589680577426566
Loss at iteration [15]: 0.05385342949301453
***** Warning: Loss has increased *****
Loss at iteration [16]: 0.11934963776180549
***** Warning: Loss has increased *****
Loss at iteration [17]: 0.11064363472663581
Loss at iteration [18]: 0.0651148926286495
Loss at iteration [19]: 0.026796855520911548
Loss at iteration [20]: 0.025659256286733316
Loss at iteration [21]: 0.060643574013478696
***** Warning: Loss has increased *****
Loss at iteration [22]: 0.058741375281656155
Loss at iteration [23]: 0.022527743959820025
Loss at iteration [24]: 0.006536413650866246
Loss at iteration [25]: 0.02378508774227328
***** Warning: Loss has increased *****
Loss at iteration [26]: 0.043235564778834036
***** Warning: Loss has increased *****
Loss at iteration [27]: 0.036213262423328514
Loss at iteration [28]: 0.013189253812435492
Loss at iteration [29]: 0.004237865947977803
Loss at iteration [30]: 0.014819093350034415
***** Warning: Loss has increased *****
Loss at iteration [31]: 0.024562875012227908
***** Warning: Loss has increased *****
Loss at iteration [32]: 0.019619362392324983
Loss at iteration [33]: 0.009380887952587723
Loss at iteration [34]: 0.0060695086732491
Loss at iteration [35]: 0.009156218819460616
***** Warning: Loss has increased *****
Loss at iteration [36]: 0.012069836480234996
***** Warning: Loss has increased *****
Loss at iteration [37]: 0.010514603088722676
Loss at iteration [38]: 0.0061190032302128146
Loss at iteration [39]: 0.004024431514315003
Loss at iteration [40]: 0.006773664476625262
***** Warning: Loss has increased *****
Loss at iteration [41]: 0.008434702865411143
***** Warning: Loss has increased *****
Loss at iteration [42]: 0.0056360870296877676
Loss at iteration [43]: 0.003506839304326415
Loss at iteration [44]: 0.004806005675687917
***** Warning: Loss has increased *****
Loss at iteration [45]: 0.00628798467633949
***** Warning: Loss has increased *****
Loss at iteration [46]: 0.00513906474666147
Loss at iteration [47]: 0.0032357677586992346
Loss at iteration [48]: 0.00329718893852809
***** Warning: Loss has increased *****
Loss at iteration [49]: 0.00453410855323007
***** Warning: Loss has increased *****
Loss at iteration [50]: 0.004221429556484399
Loss at iteration [51]: 0.003133009048489875
Loss at iteration [52]: 0.0028551193310102827
Loss at iteration [53]: 0.0032844425139030927
***** Warning: Loss has increased *****
Loss at iteration [54]: 0.0035217095228213717
***** Warning: Loss has increased *****
Loss at iteration [55]: 0.003317319164294705
Loss at iteration [56]: 0.0029010175168335253
Loss at iteration [57]: 0.002704891387681574
Loss at iteration [58]: 0.002955999734152912
***** Warning: Loss has increased *****
Loss at iteration [59]: 0.0032302466455891078
***** Warning: Loss has increased *****
Loss at iteration [60]: 0.003051548358184073
Loss at iteration [61]: 0.0026942931856511385
Loss at iteration [62]: 0.0026711063648519402
Loss at iteration [63]: 0.002889723394395991
***** Warning: Loss has increased *****
Loss at iteration [64]: 0.002954953098261383
***** Warning: Loss has increased *****
Loss at iteration [65]: 0.002817065784878869
Loss at iteration [66]: 0.0026756573247705816
Loss at iteration [67]: 0.002657927240747324
Loss at iteration [68]: 0.0027506263767521698
***** Warning: Loss has increased *****
Loss at iteration [69]: 0.0028105943150636267
***** Warning: Loss has increased *****
Loss at iteration [70]: 0.0027215712654922635
Loss at iteration [71]: 0.0026034399315276275
Loss at iteration [72]: 0.0026284522471111396
***** Warning: Loss has increased *****
Loss at iteration [73]: 0.0027167300504817465
***** Warning: Loss has increased *****
Loss at iteration [74]: 0.0027040663068808235
Loss at iteration [75]: 0.002624190462064866
Loss at iteration [76]: 0.0025942298527585404
Loss at iteration [77]: 0.002621812494622223
***** Warning: Loss has increased *****
Loss at iteration [78]: 0.0026488322991361866
***** Warning: Loss has increased *****
Loss at iteration [79]: 0.0026342326811925054
Loss at iteration [80]: 0.0025871046182069303
Loss at iteration [81]: 0.002569385583838307
Loss at iteration [82]: 0.002599975566535776
***** Warning: Loss has increased *****
Loss at iteration [83]: 0.0026123121055980966
***** Warning: Loss has increased *****
Loss at iteration [84]: 0.0025789946549729338
Loss at iteration [85]: 0.002555825161576764
Loss at iteration [86]: 0.002566972316464033
***** Warning: Loss has increased *****
Loss at iteration [87]: 0.0025787226341717666
***** Warning: Loss has increased *****
Loss at iteration [88]: 0.0025715697652172304
Loss at iteration [89]: 0.0025545347210576396
Loss at iteration [90]: 0.00254638475289425
Loss at iteration [91]: 0.0025559431916827922
***** Warning: Loss has increased *****
Loss at iteration [92]: 0.0025619147233347577
***** Warning: Loss has increased *****
Loss at iteration [93]: 0.002548575223880174
Loss at iteration [94]: 0.0025376978274092377
Loss at iteration [95]: 0.0025429837134531993
***** Warning: Loss has increased *****
Loss at iteration [96]: 0.0025473118713496487
***** Warning: Loss has increased *****
Loss at iteration [97]: 0.002541675624347007
Loss at iteration [98]: 0.002534349859352186
Loss at iteration [99]: 0.002532309767055433
Loss at iteration [100]: 0.0025354902254916298
***** Warning: Loss has increased *****
Loss at iteration [101]: 0.002535664713952371
***** Warning: Loss has increased *****
Loss at iteration [102]: 0.0025288993130226085
Loss at iteration [103]: 0.0025251589061994844
Loss at iteration [104]: 0.002527765030302855
***** Warning: Loss has increased *****
Loss at iteration [105]: 0.0025277176160831026
Loss at iteration [106]: 0.002523506169391227
Loss at iteration [107]: 0.002520608117343809
Loss at iteration [108]: 0.00252041133594293
Loss at iteration [109]: 0.0025207637747467217
***** Warning: Loss has increased *****
Loss at iteration [110]: 0.0025187913650561687
Loss at iteration [111]: 0.0025153860973515085
Loss at iteration [112]: 0.002514655434249095
Loss at iteration [113]: 0.0025151800004199814
***** Warning: Loss has increased *****
Loss at iteration [114]: 0.002513377484703826
Loss at iteration [115]: 0.002511005726416777
Loss at iteration [116]: 0.002510125845428278
Loss at iteration [117]: 0.0025098118354042625
Loss at iteration [118]: 0.0025088591479887432
Loss at iteration [119]: 0.002507034886908029
Loss at iteration [120]: 0.0025057551435603564
Loss at iteration [121]: 0.0025055525691893405
Loss at iteration [122]: 0.0025046965522370944
Loss at iteration [123]: 0.00250307107955645
Loss at iteration [124]: 0.0025020793012013416
Loss at iteration [125]: 0.002501526251584757
Loss at iteration [126]: 0.0025006697344158437
Loss at iteration [127]: 0.002499475306747564
Loss at iteration [128]: 0.0024983896461447256
Loss at iteration [129]: 0.0024977824456756544
Loss at iteration [130]: 0.002497046193599768
Loss at iteration [131]: 0.002495882115342131
Loss at iteration [132]: 0.002494960643658388
Loss at iteration [133]: 0.0024943091182523854
Loss at iteration [134]: 0.002493491836978187
Loss at iteration [135]: 0.002492535141094852
Loss at iteration [136]: 0.0024916448913871836
Loss at iteration [137]: 0.0024909421523584426
Loss at iteration [138]: 0.0024902027928147786
Loss at iteration [139]: 0.0024892727239904234
Loss at iteration [140]: 0.0024884353230695084
Loss at iteration [141]: 0.0024877228209824677
Loss at iteration [142]: 0.002486916774700152
Loss at iteration [143]: 0.002486057252546933
