Model name                            : MLP_Large
The number of input features          : 2
The number of output features         : 1
Optimizer name                        : Adam
Learning rate                         : 0.001
Max number of iterations              : 3000
Number of samples in training data    : 858
Number of samples in tests data       : 368
Total training time                   : 12.78195595741272
Total number of parameters            : 402001
Percentage of parameters < 1e-9       : 50.9652961062286%
Percentage of parameters < 1e-7       : 50.965544861828704%
Percentage of parameters < 1e-6       : 50.96653988422914%

=============================================
=============================================
===================Losses====================
=============================================
=============================================


Loss at iteration [1]: 0.9656319032772888
Loss at iteration [2]: 0.321440982990548
Loss at iteration [3]: 0.06371338400996335
Loss at iteration [4]: 0.06733914239820084
***** Warning: Loss has increased *****
Loss at iteration [5]: 0.11299363233111251
***** Warning: Loss has increased *****
Loss at iteration [6]: 0.10113003923781681
Loss at iteration [7]: 0.060981307988981874
Loss at iteration [8]: 0.03085203969246285
Loss at iteration [9]: 0.020267669187641876
Loss at iteration [10]: 0.03368575462744815
***** Warning: Loss has increased *****
Loss at iteration [11]: 0.04890565197554595
***** Warning: Loss has increased *****
Loss at iteration [12]: 0.04700138057328248
Loss at iteration [13]: 0.029989840423577146
Loss at iteration [14]: 0.011009835857363849
Loss at iteration [15]: 0.0032115334386053126
Loss at iteration [16]: 0.009183265695747499
***** Warning: Loss has increased *****
Loss at iteration [17]: 0.01936586513951858
***** Warning: Loss has increased *****
Loss at iteration [18]: 0.02226735570639737
***** Warning: Loss has increased *****
Loss at iteration [19]: 0.016700835324752153
Loss at iteration [20]: 0.009370760745389827
Loss at iteration [21]: 0.005127111830598063
Loss at iteration [22]: 0.004461792002229191
Loss at iteration [23]: 0.00625096443407357
***** Warning: Loss has increased *****
Loss at iteration [24]: 0.009054383216758272
***** Warning: Loss has increased *****
Loss at iteration [25]: 0.010633101534721277
***** Warning: Loss has increased *****
Loss at iteration [26]: 0.009369050499921278
Loss at iteration [27]: 0.005968821536937556
Loss at iteration [28]: 0.0030791777841350397
Loss at iteration [29]: 0.0028646639769759723
