Model name                            : MLP_Multistep
The number of input features          : 3
The number of output features         : 2
Optimizer name                        : NonlinearCG
Learning rate                         : 0.1
Beta type                             :HS
Total number of function evaluations  : 2468
Total number of iterations            : 694
Max number of iterations              : 3000
Number of samples in training data    : 171
Number of samples in tests data       : 73
Total training time                   : 7.070686340332031
Total number of parameters            : 201902
Percentage of parameters < 1e-9       : 49.97721666947331%
Percentage of parameters < 1e-7       : 49.97721666947331%
Percentage of parameters < 1e-6       : 49.97820724906143%

=============================================
=============================================
===================Losses====================
=============================================
=============================================


Loss at iteration [1]: 1.20676434799515
Loss at iteration [2]: 1.2006788079285857
Loss at iteration [3]: 1.1970893881585498
Loss at iteration [4]: 1.1827370205270105
Loss at iteration [5]: 1.1768550069533414
Loss at iteration [6]: 1.1717875252910595
Loss at iteration [7]: 1.161581748797081
Loss at iteration [8]: 1.1480985544329
Loss at iteration [9]: 1.1403693696017863
Loss at iteration [10]: 1.123459543927496
Loss at iteration [11]: 1.115577792428466
Loss at iteration [12]: 1.0969601945498186
Loss at iteration [13]: 1.0895871224259022
Loss at iteration [14]: 1.0855736827163311
Loss at iteration [15]: 1.0855736827163311
Loss at iteration [16]: 1.0824031334274151
Loss at iteration [17]: 1.069248014461981
Loss at iteration [18]: 1.0588516826376562
Loss at iteration [19]: 1.0446825219481926
Loss at iteration [20]: 1.0295678746385037
Loss at iteration [21]: 1.027754548557613
Loss at iteration [22]: 1.0152343310027994
Loss at iteration [23]: 1.0106723189197806
Loss at iteration [24]: 1.0049358613267534
Loss at iteration [25]: 1.0024576345628187
Loss at iteration [26]: 0.998581993191872
Loss at iteration [27]: 0.992283313174058
Loss at iteration [28]: 0.9883691528424736
Loss at iteration [29]: 0.9883691528424736
Loss at iteration [30]: 0.9860634874882659
Loss at iteration [31]: 0.9768945293605953
Loss at iteration [32]: 0.9706068803601524
Loss at iteration [33]: 0.9615452027255479
Loss at iteration [34]: 0.9588777075849724
Loss at iteration [35]: 0.9489537510116216
Loss at iteration [36]: 0.9468223147035641
