Model name                            : MLP_Multistep
The number of input features          : 3
The number of output features         : 2
Optimizer name                        : NonlinearCG
Learning rate                         : 0.001
Beta type                             :FR_PR
Total number of function evaluations  : 3042
Total number of iterations            : 1920
Max number of iterations              : 3000
Number of samples in training data    : 171
Number of samples in tests data       : 73
Total training time                   : 9.823447942733765
Total number of parameters            : 201902
Percentage of parameters < 1e-9       : 50.17483729730265%
Percentage of parameters < 1e-7       : 50.17483729730265%
Percentage of parameters < 1e-6       : 50.17533258709671%

=============================================
=============================================
===================Losses====================
=============================================
=============================================


Loss at iteration [1]: 1.2580942585480166
Loss at iteration [2]: 1.2546249519121266
Loss at iteration [3]: 1.2488794179714722
Loss at iteration [4]: 1.2406481848422994
Loss at iteration [5]: 1.2344848816216896
Loss at iteration [6]: 1.2183274888026512
Loss at iteration [7]: 1.2183274888026512
Loss at iteration [8]: 1.211807697698455
Loss at iteration [9]: 1.2056324466973634
Loss at iteration [10]: 1.196161544181041
Loss at iteration [11]: 1.1914259570745944
Loss at iteration [12]: 1.1657083942275983
Loss at iteration [13]: 1.1570281625297787
Loss at iteration [14]: 1.1570281625297787
Loss at iteration [15]: 1.1532095483715559
Loss at iteration [16]: 1.1458678214189721
Loss at iteration [17]: 1.1433131712112634
Loss at iteration [18]: 1.1363479211836491
Loss at iteration [19]: 1.130653309743227
Loss at iteration [20]: 1.1267923267992228
Loss at iteration [21]: 1.1236107441381546
Loss at iteration [22]: 1.1236107441381546
Loss at iteration [23]: 1.121121730494662
Loss at iteration [24]: 1.1164897811419152
Loss at iteration [25]: 1.111936599210268
Loss at iteration [26]: 1.094893950371053
Loss at iteration [27]: 1.0853137551024716
Loss at iteration [28]: 1.070355851992506
Loss at iteration [29]: 1.0566664493575801
Loss at iteration [30]: 1.0566664493575801
Loss at iteration [31]: 1.0538170306418944
Loss at iteration [32]: 1.0460154432086126
Loss at iteration [33]: 1.0432955596494677
Loss at iteration [34]: 1.0347065575286534
Loss at iteration [35]: 1.0334922226153596
Loss at iteration [36]: 1.026848008424223
Loss at iteration [37]: 1.0232786362502944
Loss at iteration [38]: 1.0172821007352069
Loss at iteration [39]: 1.0172821007352069
Loss at iteration [40]: 1.016268282965699
Loss at iteration [41]: 1.0118037656508703
Loss at iteration [42]: 1.010685854554745
Loss at iteration [43]: 1.0068144727716266
Loss at iteration [44]: 1.0054013444106047
Loss at iteration [45]: 0.9968919154512184
Loss at iteration [46]: 0.9914094584972544
Loss at iteration [47]: 0.9914094584972544
