Model name                            : MLP
The number of input features          : 2
The number of output features         : 1
Optimizer name                        : NonlinearCG
Learning rate                         : 0.1
Beta type                             :FR_PR
Total number of function evaluations  : 2055
Total number of iterations            : 1172
Max number of iterations              : 3000
Number of samples in training data    : 858
Number of samples in tests data       : 368
Total training time                   : 9.699234962463379
Total number of parameters            : 101001
Percentage of parameters < 1e-9       : 49.943069870595345%
Percentage of parameters < 1e-7       : 49.943069870595345%
Percentage of parameters < 1e-6       : 49.94405995980238%

=============================================
=============================================
===================Losses====================
=============================================
=============================================


Loss at iteration [1]: 0.002633042911880435
Loss at iteration [2]: 0.002627056426971501
Loss at iteration [3]: 0.0026237319482220103
Loss at iteration [4]: 0.0025971120585357756
Loss at iteration [5]: 0.00259216639844778
Loss at iteration [6]: 0.00258085544239975
Loss at iteration [7]: 0.002577321597612332
Loss at iteration [8]: 0.002574542986431465
Loss at iteration [9]: 0.002545297440274376
Loss at iteration [10]: 0.0025412809937653217
Loss at iteration [11]: 0.0025398060747038485
Loss at iteration [12]: 0.0025377282111128606
Loss at iteration [13]: 0.002532212875016856
Loss at iteration [14]: 0.002531473509134537
Loss at iteration [15]: 0.002531473509134537
Loss at iteration [16]: 0.002530902869911772
Loss at iteration [17]: 0.0025293060062628256
Loss at iteration [18]: 0.0025279554015151424
Loss at iteration [19]: 0.002527778636255019
Loss at iteration [20]: 0.0025271761289962884
Loss at iteration [21]: 0.002526468739266282
Loss at iteration [22]: 0.0025259487054122777
Loss at iteration [23]: 0.0025241951162484006
Loss at iteration [24]: 0.002517151644216128
Loss at iteration [25]: 0.0025156913101725444
Loss at iteration [26]: 0.0025090819158128837
Loss at iteration [27]: 0.002502470730766328
Loss at iteration [28]: 0.002500092107457924
Loss at iteration [29]: 0.002500092107457924
Loss at iteration [30]: 0.002499515044418566
Loss at iteration [31]: 0.002497828441361361
Loss at iteration [32]: 0.002496693462561696
Loss at iteration [33]: 0.0024965864985764716
Loss at iteration [34]: 0.0024963440283217674
Loss at iteration [35]: 0.002495382469174792
Loss at iteration [36]: 0.0024944583614511175
Loss at iteration [37]: 0.002493891901430652
Loss at iteration [38]: 0.00249328046861293
Loss at iteration [39]: 0.002492854569867925
Loss at iteration [40]: 0.0024927762347719163
Loss at iteration [41]: 0.0024917527233092912
Loss at iteration [42]: 0.002491143704690314
Loss at iteration [43]: 0.0024899127197719867
Loss at iteration [44]: 0.0024899127197719867
Loss at iteration [45]: 0.0024896705795564417
Loss at iteration [46]: 0.0024893828233493774
Loss at iteration [47]: 0.002488812429292328
Loss at iteration [48]: 0.002488763753073172
Loss at iteration [49]: 0.0024887232533905134
Loss at iteration [50]: 0.0024885842044008216
Loss at iteration [51]: 0.0024879184306174844
Loss at iteration [52]: 0.0024866610409005545
Loss at iteration [53]: 0.002485209831888399
Loss at iteration [54]: 0.0024841203850391423
Loss at iteration [55]: 0.0024812993879398866
Loss at iteration [56]: 0.0024793466994680238
Loss at iteration [57]: 0.0024790585132057866
Loss at iteration [58]: 0.0024781440328624903
Loss at iteration [59]: 0.0024781440328624903
Loss at iteration [60]: 0.0024770971994538334
Loss at iteration [61]: 0.0024769745036826427
Loss at iteration [62]: 0.002475060842070027
Loss at iteration [63]: 0.002475012274001788
Loss at iteration [64]: 0.002474843321159006
Loss at iteration [65]: 0.00247426959689864
Loss at iteration [66]: 0.0024741431059409763
Loss at iteration [67]: 0.0024728532274709623
Loss at iteration [68]: 0.0024720538750953335
Loss at iteration [69]: 0.002471125429945459
Loss at iteration [70]: 0.0024707212749241875
Loss at iteration [71]: 0.0024703823547527824
Loss at iteration [72]: 0.0024695806647167745
Loss at iteration [73]: 0.0024695806647167745
Loss at iteration [74]: 0.0024693925905153596
Loss at iteration [75]: 0.002468976777420717
Loss at iteration [76]: 0.0024688994250852006
Loss at iteration [77]: 0.0024682122977575374
Loss at iteration [78]: 0.002467908449916191
Loss at iteration [79]: 0.002467836253634481
Loss at iteration [80]: 0.002467709636920537
Loss at iteration [81]: 0.002467005452791038
Loss at iteration [82]: 0.0024664779272847532
Loss at iteration [83]: 0.0024662870777440223
Loss at iteration [84]: 0.002466035677716171
Loss at iteration [85]: 0.00246290407098212
Loss at iteration [86]: 0.00246290407098212
Loss at iteration [87]: 0.0024619041195193944
Loss at iteration [88]: 0.0024617542928139302
Loss at iteration [89]: 0.0024612050069753753
Loss at iteration [90]: 0.0024601418296131554
Loss at iteration [91]: 0.0024599924130698342
Loss at iteration [92]: 0.0024595635722250153
Loss at iteration [93]: 0.002459169507919285
Loss at iteration [94]: 0.0024589923865554796
Loss at iteration [95]: 0.0024579768299181942
Loss at iteration [96]: 0.002457866735047152
Loss at iteration [97]: 0.002457428342007625
Loss at iteration [98]: 0.0024567032588720785
Loss at iteration [99]: 0.0024565303864027047
Loss at iteration [100]: 0.0024565303864027047
Loss at iteration [101]: 0.0024563458191707794
Loss at iteration [102]: 0.0024562996860643138
Loss at iteration [103]: 0.0024561683180729667
Loss at iteration [104]: 0.0024559615250668286
Loss at iteration [105]: 0.0024555591819592853
Loss at iteration [106]: 0.0024551746816998915
Loss at iteration [107]: 0.002455015281756579
Loss at iteration [108]: 0.00245490998249834
Loss at iteration [109]: 0.0024545926341006867
Loss at iteration [110]: 0.002454545181068677
Loss at iteration [111]: 0.00245448345777713
Loss at iteration [112]: 0.002454428877438386
Loss at iteration [113]: 0.002454383370636139
Loss at iteration [114]: 0.002454383370636139
Loss at iteration [115]: 0.0024543531860137693
Loss at iteration [116]: 0.0024542950137776596
Loss at iteration [117]: 0.002454252074263582
Loss at iteration [118]: 0.0024542396370364596
Loss at iteration [119]: 0.002454137429896076
Loss at iteration [120]: 0.0024539947549058333
Loss at iteration [121]: 0.0024535012423855876
Loss at iteration [122]: 0.002453438560371921
Loss at iteration [123]: 0.0024532748252071262
Loss at iteration [124]: 0.0024524802545646354
Loss at iteration [125]: 0.002452276537054156
Loss at iteration [126]: 0.0024494416342185047
Loss at iteration [127]: 0.002447671126348344
Loss at iteration [128]: 0.0024474364396200187
Loss at iteration [129]: 0.002446430729468765
Loss at iteration [130]: 0.002446087956693775
Loss at iteration [131]: 0.002446087956693775
Loss at iteration [132]: 0.002445881052617599
Loss at iteration [133]: 0.002445207019283887
Loss at iteration [134]: 0.002445034616892337
Loss at iteration [135]: 0.002444975281392167
Loss at iteration [136]: 0.0024444097398808144
Loss at iteration [137]: 0.0024437908889915565
Loss at iteration [138]: 0.0024436637365767575
Loss at iteration [139]: 0.002443320360243514
Loss at iteration [140]: 0.0024430165953550063
Loss at iteration [141]: 0.002442838656385177
Loss at iteration [142]: 0.0024427719041074537
Loss at iteration [143]: 0.0024425655322663216
Loss at iteration [144]: 0.002442255624796247
Loss at iteration [145]: 0.0024421196880098635
Loss at iteration [146]: 0.0024420459590767368
Loss at iteration [147]: 0.00244163652988572
Loss at iteration [148]: 0.00244163652988572
Loss at iteration [149]: 0.0024415433534978057
Loss at iteration [150]: 0.0024415168647921254
Loss at iteration [151]: 0.0024411091634516163
Loss at iteration [152]: 0.002441063092607964
Loss at iteration [153]: 0.0024408816635936186
Loss at iteration [154]: 0.0024397294915780563
Loss at iteration [155]: 0.0024385209250088764
Loss at iteration [156]: 0.002438220562074798
Loss at iteration [157]: 0.002437971198633998
Loss at iteration [158]: 0.0024375180938009835
Loss at iteration [159]: 0.0024373433704788757
Loss at iteration [160]: 0.002436794105926933
Loss at iteration [161]: 0.0024359224420548746
Loss at iteration [162]: 0.0024359224420548746
Loss at iteration [163]: 0.0024356594292942505
Loss at iteration [164]: 0.0024353082095136293
Loss at iteration [165]: 0.0024347189012727706
Loss at iteration [166]: 0.002434341738098043
Loss at iteration [167]: 0.0024337025631682345
Loss at iteration [168]: 0.002433605704157717
Loss at iteration [169]: 0.0024334510691376887
Loss at iteration [170]: 0.002433097472855229
Loss at iteration [171]: 0.0024330052352317345
Loss at iteration [172]: 0.002432680843459828
Loss at iteration [173]: 0.0024323006273598187
Loss at iteration [174]: 0.002432147965750387
Loss at iteration [175]: 0.002431952963875924
Loss at iteration [176]: 0.002431952963875924
Loss at iteration [177]: 0.002431914056657082
Loss at iteration [178]: 0.00243181719148323
Loss at iteration [179]: 0.0024317006821778136
Loss at iteration [180]: 0.002431341466149332
Loss at iteration [181]: 0.002431080790354806
Loss at iteration [182]: 0.0024307989443309867
Loss at iteration [183]: 0.002430593665946149
Loss at iteration [184]: 0.002430404954186087
Loss at iteration [185]: 0.002430350447550777
Loss at iteration [186]: 0.0024303077818309438
Loss at iteration [187]: 0.0024302183879713426
Loss at iteration [188]: 0.0024301906348648465
Loss at iteration [189]: 0.002430106923358376
Loss at iteration [190]: 0.0024299638902873654
Loss at iteration [191]: 0.0024299638902873654
Loss at iteration [192]: 0.0024299361948960005
Loss at iteration [193]: 0.0024299308590970325
Loss at iteration [194]: 0.002429896628794097
Loss at iteration [195]: 0.002429828227318815
Loss at iteration [196]: 0.0024296460196228473
Loss at iteration [197]: 0.0024294790686697665
Loss at iteration [198]: 0.002429273672229448
Loss at iteration [199]: 0.0024288385302609593
Loss at iteration [200]: 0.0024286060389417884
Loss at iteration [201]: 0.002428100069696385
Loss at iteration [202]: 0.002427606452380863
Loss at iteration [203]: 0.002427385081235311
Loss at iteration [204]: 0.002427144803197289
Loss at iteration [205]: 0.002425811690640576
Loss at iteration [206]: 0.002425443233157611
Loss at iteration [207]: 0.0024252265015900555
Loss at iteration [208]: 0.0024252265015900555
Loss at iteration [209]: 0.0024250502305607448
Loss at iteration [210]: 0.0024249698582612415
Loss at iteration [211]: 0.0024248657476127785
Loss at iteration [212]: 0.002424713059768986
Loss at iteration [213]: 0.0024245915292503907
Loss at iteration [214]: 0.0024245182414369213
Loss at iteration [215]: 0.0024244292695151377
Loss at iteration [216]: 0.0024241687494040622
Loss at iteration [217]: 0.002423782640802615
Loss at iteration [218]: 0.002423564091961795
Loss at iteration [219]: 0.002423357736248216
Loss at iteration [220]: 0.0024232738933929686
Loss at iteration [221]: 0.0024232037693315616
Loss at iteration [222]: 0.002423111730137213
Loss at iteration [223]: 0.002423006186806189
Loss at iteration [224]: 0.002423006186806189
Loss at iteration [225]: 0.0024229451639409087
Loss at iteration [226]: 0.0024228955349196338
Loss at iteration [227]: 0.002422822222061562
Loss at iteration [228]: 0.0024227230075853858
Loss at iteration [229]: 0.0024226888080789194
Loss at iteration [230]: 0.00242265419103004
Loss at iteration [231]: 0.0024226174032176634
Loss at iteration [232]: 0.0024225572926494057
Loss at iteration [233]: 0.0024224616799057895
Loss at iteration [234]: 0.002422360238436743
Loss at iteration [235]: 0.0024221336818720175
Loss at iteration [236]: 0.0024221081024463705
Loss at iteration [237]: 0.002422003588316344
Loss at iteration [238]: 0.002421862277041031
Loss at iteration [239]: 0.0024218247172233193
Loss at iteration [240]: 0.0024217182601695
Loss at iteration [241]: 0.0024217182601695
Loss at iteration [242]: 0.002421651090964889
Loss at iteration [243]: 0.002421628056945651
Loss at iteration [244]: 0.00242146618193371
