Model name                            : MLP
The number of input features          : 2
The number of output features         : 1
Optimizer name                        : NonlinearCG
Learning rate                         : 0.0001
Beta type                             :HS
Total number of function evaluations  : 3028
Total number of iterations            : 580
Max number of iterations              : 3000
Number of samples in training data    : 858
Number of samples in tests data       : 368
Total training time                   : 12.3869309425354
Total number of parameters            : 101001
Percentage of parameters < 1e-9       : 50.16881020979991%
Percentage of parameters < 1e-7       : 50.16881020979991%
Percentage of parameters < 1e-6       : 50.16881020979991%

=============================================
=============================================
===================Losses====================
=============================================
=============================================


Loss at iteration [1]: 0.012744570449700501
Loss at iteration [2]: 0.010686406333597548
Loss at iteration [3]: 0.010050362932716871
Loss at iteration [4]: 0.003480888724445672
Loss at iteration [5]: 0.003278557755217679
Loss at iteration [6]: 0.0029847500620806856
Loss at iteration [7]: 0.0029847500620806856
Loss at iteration [8]: 0.00296992020819717
Loss at iteration [9]: 0.002815922588557166
Loss at iteration [10]: 0.002799045588341221
Loss at iteration [11]: 0.002709716740515664
Loss at iteration [12]: 0.0026586562977918347
Loss at iteration [13]: 0.0026586562977918347
Loss at iteration [14]: 0.0026560827216025934
Loss at iteration [15]: 0.0026118535050674648
Loss at iteration [16]: 0.002605998624956922
Loss at iteration [17]: 0.002577167570761781
Loss at iteration [18]: 0.002573840055575091
Loss at iteration [19]: 0.002573840055575091
Loss at iteration [20]: 0.0025725552783961375
Loss at iteration [21]: 0.0025584224636755566
Loss at iteration [22]: 0.0025518329231579324
Loss at iteration [23]: 0.0025515351866178784
Loss at iteration [24]: 0.002550566884189257
Loss at iteration [25]: 0.0025501404580337535
Loss at iteration [26]: 0.0025501404580337535
Loss at iteration [27]: 0.0025476684250959163
Loss at iteration [28]: 0.0025445257459386647
Loss at iteration [29]: 0.0025424103410886653
Loss at iteration [30]: 0.0025358011723510304
Loss at iteration [31]: 0.002534238261311485
Loss at iteration [32]: 0.002534238261311485
Loss at iteration [33]: 0.0025325029740582267
Loss at iteration [34]: 0.0025313942936480006
Loss at iteration [35]: 0.00253132767198992
Loss at iteration [36]: 0.0025307073875105853
Loss at iteration [37]: 0.0025290142163289244
Loss at iteration [38]: 0.0025290142163289244
Loss at iteration [39]: 0.0025281195016408154
Loss at iteration [40]: 0.002526565775814617
