Model name                            : MLP_Multistep
The number of input features          : 5
The number of output features         : 2
Optimizer name                        : NonlinearCG
Learning rate                         : 0.1
Beta type                             :FR_PR
Total number of function evaluations  : 559
Total number of iterations            : 213
Max number of iterations              : 3000
Number of samples in training data    : 122
Number of samples in tests data       : 52
Total training time                   : 1.2329883575439453
Total number of parameters            : 202302
Percentage of parameters < 1e-9       : 49.81809374104062%
Percentage of parameters < 1e-7       : 49.81858805152692%
Percentage of parameters < 1e-6       : 49.81957667249953%

=============================================
=============================================
===================Losses====================
=============================================
=============================================


Loss at iteration [1]: 0.5296962259466823
Loss at iteration [2]: 0.5258162195089451
Loss at iteration [3]: 0.5192109291778733
Loss at iteration [4]: 0.5056466220224972
Loss at iteration [5]: 0.4728765758326885
Loss at iteration [6]: 0.4649589715914701
Loss at iteration [7]: 0.4319973586091719
Loss at iteration [8]: 0.39233692678856497
Loss at iteration [9]: 0.37983607638552747
Loss at iteration [10]: 0.36155770820537525
Loss at iteration [11]: 0.35217982781105744
Loss at iteration [12]: 0.34707570569921126
Loss at iteration [13]: 0.339889761468977
Loss at iteration [14]: 0.339889761468977
Loss at iteration [15]: 0.3384717552725787
Loss at iteration [16]: 0.32170251104465714
Loss at iteration [17]: 0.3157689705426085
Loss at iteration [18]: 0.30733121703146254
Loss at iteration [19]: 0.30599296980508545
Loss at iteration [20]: 0.2994050831516002
Loss at iteration [21]: 0.295117190728334
Loss at iteration [22]: 0.29424435106368335
Loss at iteration [23]: 0.29174708405907285
Loss at iteration [24]: 0.28933137425399297
Loss at iteration [25]: 0.28784504415657364
Loss at iteration [26]: 0.2850841545875187
Loss at iteration [27]: 0.27997294155817637
Loss at iteration [28]: 0.27997294155817637
Loss at iteration [29]: 0.2789906593153933
Loss at iteration [30]: 0.27626994320813575
Loss at iteration [31]: 0.27562360425223714
Loss at iteration [32]: 0.27403614178360275
Loss at iteration [33]: 0.27155354006009425
Loss at iteration [34]: 0.2704465674141769
Loss at iteration [35]: 0.26922566621628374
Loss at iteration [36]: 0.2673608689931119
Loss at iteration [37]: 0.2658483267236103
Loss at iteration [38]: 0.26510019506170823
Loss at iteration [39]: 0.2634446753197687
Loss at iteration [40]: 0.26078419021668015
Loss at iteration [41]: 0.25978952225102975
Loss at iteration [42]: 0.25978952225102975
Loss at iteration [43]: 0.2591549716071948
Loss at iteration [44]: 0.2571781196372988
Loss at iteration [45]: 0.2569951530415687
