Model name                            : MLP_Multistep
The number of input features          : 5
The number of output features         : 2
Optimizer name                        : NonlinearCG
Learning rate                         : 0.0001
Beta type                             :FR_PR
Total number of function evaluations  : 2148
Total number of iterations            : 607
Max number of iterations              : 3000
Number of samples in training data    : 122
Number of samples in tests data       : 52
Total training time                   : 4.481926441192627
Total number of parameters            : 202302
Percentage of parameters < 1e-9       : 49.84231495486945%
Percentage of parameters < 1e-7       : 49.84231495486945%
Percentage of parameters < 1e-6       : 49.84330357584206%

=============================================
=============================================
===================Losses====================
=============================================
=============================================


Loss at iteration [1]: 0.6756029529364459
Loss at iteration [2]: 0.6710870032051472
Loss at iteration [3]: 0.6551557789495268
Loss at iteration [4]: 0.6333519786678196
Loss at iteration [5]: 0.6186498345909336
Loss at iteration [6]: 0.6119824043279443
Loss at iteration [7]: 0.6119824043279443
Loss at iteration [8]: 0.6078246352648818
Loss at iteration [9]: 0.6045231937649406
Loss at iteration [10]: 0.587768424035733
Loss at iteration [11]: 0.570346725695819
Loss at iteration [12]: 0.5653496287726109
Loss at iteration [13]: 0.5653496287726109
Loss at iteration [14]: 0.5640092860832909
Loss at iteration [15]: 0.5457932025854664
Loss at iteration [16]: 0.5436313559889978
Loss at iteration [17]: 0.5276217830123212
Loss at iteration [18]: 0.518042405735549
Loss at iteration [19]: 0.4978782823757044
Loss at iteration [20]: 0.4978782823757044
Loss at iteration [21]: 0.49517192417091566
Loss at iteration [22]: 0.46529791442452306
Loss at iteration [23]: 0.460239463593192
Loss at iteration [24]: 0.45345216098794
Loss at iteration [25]: 0.4486085257113822
Loss at iteration [26]: 0.4375403653417791
Loss at iteration [27]: 0.4375403653417791
Loss at iteration [28]: 0.43587734756832663
Loss at iteration [29]: 0.42981607761968305
Loss at iteration [30]: 0.41698578538515707
Loss at iteration [31]: 0.4033038110318718
Loss at iteration [32]: 0.3880850824537398
Loss at iteration [33]: 0.3679779049677418
Loss at iteration [34]: 0.3679779049677418
Loss at iteration [35]: 0.36509071229978485
Loss at iteration [36]: 0.3502288541273081
Loss at iteration [37]: 0.3477301537117297
Loss at iteration [38]: 0.3428872965399503
Loss at iteration [39]: 0.3375804950652926
Loss at iteration [40]: 0.33319653650752173
Loss at iteration [41]: 0.33079629204646116
Loss at iteration [42]: 0.33079629204646116
Loss at iteration [43]: 0.3288728294207824
Loss at iteration [44]: 0.32676003820387095
Loss at iteration [45]: 0.3248435737864252
Loss at iteration [46]: 0.32339722789600317
Loss at iteration [47]: 0.3201896523151102
Loss at iteration [48]: 0.31232996469238994
Loss at iteration [49]: 0.2951476646466038
Loss at iteration [50]: 0.2951476646466038
Loss at iteration [51]: 0.2932750321307941
Loss at iteration [52]: 0.2849769233081944
Loss at iteration [53]: 0.28464617399491976
Loss at iteration [54]: 0.28201444773236606
Loss at iteration [55]: 0.28118566724951877
Loss at iteration [56]: 0.2774449984716989
Loss at iteration [57]: 0.2774449984716989
Loss at iteration [58]: 0.27625032857341447
Loss at iteration [59]: 0.27501967558869655
Loss at iteration [60]: 0.27472352551020923
Loss at iteration [61]: 0.2726810243447674
Loss at iteration [62]: 0.27024212693484606
Loss at iteration [63]: 0.26943079744184406
Loss at iteration [64]: 0.26943079744184406
Loss at iteration [65]: 0.2692014033247084
Loss at iteration [66]: 0.2680003825047939
Loss at iteration [67]: 0.2678896048754048
Loss at iteration [68]: 0.2675792813458776
Loss at iteration [69]: 0.26739630421027544
Loss at iteration [70]: 0.26613529459137325
Loss at iteration [71]: 0.26613529459137325
Loss at iteration [72]: 0.2659350570425697
Loss at iteration [73]: 0.26535644887623344
Loss at iteration [74]: 0.26524041003224824
Loss at iteration [75]: 0.2642348709483486
Loss at iteration [76]: 0.2640927480084593
Loss at iteration [77]: 0.26370702342281743
Loss at iteration [78]: 0.263572551914941
Loss at iteration [79]: 0.263572551914941
Loss at iteration [80]: 0.26349820842234817
Loss at iteration [81]: 0.26314539316618335
Loss at iteration [82]: 0.2630580130237052
Loss at iteration [83]: 0.2616842799805646
Loss at iteration [84]: 0.26139007020879457
Loss at iteration [85]: 0.26066023416098616
Loss at iteration [86]: 0.2603910797531355
Loss at iteration [87]: 0.2603910797531355
Loss at iteration [88]: 0.2602277954948034
Loss at iteration [89]: 0.2601148426167002
Loss at iteration [90]: 0.26001249242311714
Loss at iteration [91]: 0.2595951633097163
Loss at iteration [92]: 0.25954580670312144
Loss at iteration [93]: 0.25937526682879253
