Model name                            : MLP_Multistep
The number of input features          : 5
The number of output features         : 2
Optimizer name                        : NonlinearCG
Learning rate                         : 0.001
Beta type                             :HS
Total number of function evaluations  : 1786
Total number of iterations            : 840
Max number of iterations              : 3000
Number of samples in training data    : 122
Number of samples in tests data       : 52
Total training time                   : 4.408173561096191
Total number of parameters            : 202302
Percentage of parameters < 1e-9       : 50.01631224604799%
Percentage of parameters < 1e-7       : 50.01631224604799%
Percentage of parameters < 1e-6       : 50.01680655653429%

=============================================
=============================================
===================Losses====================
=============================================
=============================================


Loss at iteration [1]: 0.6511408931082471
Loss at iteration [2]: 0.6429605122223021
Loss at iteration [3]: 0.6396951459578716
Loss at iteration [4]: 0.6193100124394958
Loss at iteration [5]: 0.6093887478936093
Loss at iteration [6]: 0.5823993213248012
Loss at iteration [7]: 0.5793048186504364
Loss at iteration [8]: 0.5693639095302184
Loss at iteration [9]: 0.5693639095302184
Loss at iteration [10]: 0.5668009789095558
Loss at iteration [11]: 0.5632900332851378
Loss at iteration [12]: 0.5155208027665442
Loss at iteration [13]: 0.5047784439166624
Loss at iteration [14]: 0.4620904174247096
Loss at iteration [15]: 0.45121354850134865
Loss at iteration [16]: 0.43229776276228216
Loss at iteration [17]: 0.43229776276228216
Loss at iteration [18]: 0.4306775327227923
Loss at iteration [19]: 0.4090310200835355
Loss at iteration [20]: 0.39754251409892816
Loss at iteration [21]: 0.38689068051315684
Loss at iteration [22]: 0.35844162306480587
Loss at iteration [23]: 0.35529815784297697
Loss at iteration [24]: 0.3229292875954204
Loss at iteration [25]: 0.3229292875954204
Loss at iteration [26]: 0.3213264363387475
Loss at iteration [27]: 0.30682198355575374
Loss at iteration [28]: 0.2896158188242171
Loss at iteration [29]: 0.28808857519637904
Loss at iteration [30]: 0.2861380329974818
Loss at iteration [31]: 0.2856752423644531
Loss at iteration [32]: 0.28239163419938307
Loss at iteration [33]: 0.2820341104602243
Loss at iteration [34]: 0.2820341104602243
Loss at iteration [35]: 0.2815934077410285
Loss at iteration [36]: 0.2784315876330979
Loss at iteration [37]: 0.27774810360401125
Loss at iteration [38]: 0.26949693353931403
Loss at iteration [39]: 0.26438693780086503
Loss at iteration [40]: 0.263884499625259
Loss at iteration [41]: 0.2584876584296914
Loss at iteration [42]: 0.2584876584296914
Loss at iteration [43]: 0.2580747538434959
Loss at iteration [44]: 0.25627127562330965
Loss at iteration [45]: 0.2560312733990401
Loss at iteration [46]: 0.2544437855004315
Loss at iteration [47]: 0.2541919104217535
Loss at iteration [48]: 0.2535104404331182
Loss at iteration [49]: 0.25293176177833276
Loss at iteration [50]: 0.25236738576289075
Loss at iteration [51]: 0.25236738576289075
Loss at iteration [52]: 0.2522653262595366
Loss at iteration [53]: 0.25162866032602565
Loss at iteration [54]: 0.2513267006797817
Loss at iteration [55]: 0.2509145622722261
Loss at iteration [56]: 0.2506428914976078
Loss at iteration [57]: 0.24957938984197306
Loss at iteration [58]: 0.2489933909437077
Loss at iteration [59]: 0.2475470112001792
Loss at iteration [60]: 0.2452905549628989
Loss at iteration [61]: 0.2452905549628989
Loss at iteration [62]: 0.2446504487838357
Loss at iteration [63]: 0.2411661552400517
Loss at iteration [64]: 0.2410324596000517
Loss at iteration [65]: 0.24054007418177378
Loss at iteration [66]: 0.24021144406162542
Loss at iteration [67]: 0.239640433922368
Loss at iteration [68]: 0.23832190023150465
Loss at iteration [69]: 0.23821410687888755
Loss at iteration [70]: 0.23821410687888755
Loss at iteration [71]: 0.23808499426543184
Loss at iteration [72]: 0.23722775355236894
Loss at iteration [73]: 0.23692934661262816
Loss at iteration [74]: 0.23557734730478502
Loss at iteration [75]: 0.235444812615589
Loss at iteration [76]: 0.23459031730590693
Loss at iteration [77]: 0.23432476124623464
Loss at iteration [78]: 0.23409508192080142
Loss at iteration [79]: 0.23403264481393787
Loss at iteration [80]: 0.23403264481393787
Loss at iteration [81]: 0.23390550403213264
Loss at iteration [82]: 0.2337105834211975
Loss at iteration [83]: 0.23356277288088373
Loss at iteration [84]: 0.2334519121515976
Loss at iteration [85]: 0.23313581906561714
Loss at iteration [86]: 0.23300545106115184
Loss at iteration [87]: 0.23289343421802208
Loss at iteration [88]: 0.23283089950481795
Loss at iteration [89]: 0.2325845870774981
Loss at iteration [90]: 0.23252467132593824
Loss at iteration [91]: 0.2322172860300401
Loss at iteration [92]: 0.2322172860300401
Loss at iteration [93]: 0.23212317991731193
Loss at iteration [94]: 0.2319487577202897
Loss at iteration [95]: 0.2318729903367759
Loss at iteration [96]: 0.23169174195022926
Loss at iteration [97]: 0.2316687229899978
Loss at iteration [98]: 0.23158137290780526
Loss at iteration [99]: 0.23127739924284385
Loss at iteration [100]: 0.23120337669136723
Loss at iteration [101]: 0.23111822618521577
Loss at iteration [102]: 0.23111822618521577
Loss at iteration [103]: 0.2309591535015679
Loss at iteration [104]: 0.23084392457636513
