Model name                            : MLP_Large
The number of input features          : 2
The number of output features         : 1
Optimizer name                        : NonlinearCG
Learning rate                         : 0.001
Beta type                             :FR_PR
Total number of function evaluations  : 3050
Total number of iterations            : 733
Max number of iterations              : 3000
Number of samples in training data    : 858
Number of samples in tests data       : 368
Total training time                   : 42.50497055053711
Total number of parameters            : 402001
Percentage of parameters < 1e-9       : 49.87325902174373%
Percentage of parameters < 1e-7       : 49.87325902174373%
Percentage of parameters < 1e-6       : 49.87375653294394%

=============================================
=============================================
===================Losses====================
=============================================
=============================================


Loss at iteration [1]: 0.0034829226094149875
Loss at iteration [2]: 0.0031807197729151037
Loss at iteration [3]: 0.003023803297744787
Loss at iteration [4]: 0.002822247331391069
Loss at iteration [5]: 0.0027998268932235056
Loss at iteration [6]: 0.002770379946320554
Loss at iteration [7]: 0.0026516150819622694
Loss at iteration [8]: 0.0026369909412732144
Loss at iteration [9]: 0.0026369909412732144
Loss at iteration [10]: 0.0026308635588465643
Loss at iteration [11]: 0.0026155368954268367
Loss at iteration [12]: 0.0026056764283367063
Loss at iteration [13]: 0.0025968673853856263
Loss at iteration [14]: 0.0025920340615557423
Loss at iteration [15]: 0.002581960656392104
Loss at iteration [16]: 0.0025768581898114582
Loss at iteration [17]: 0.0025768581898114582
Loss at iteration [18]: 0.002575006851269658
Loss at iteration [19]: 0.0025637000863029725
Loss at iteration [20]: 0.002554802107664707
Loss at iteration [21]: 0.002546086378656566
Loss at iteration [22]: 0.0025416251946683817
Loss at iteration [23]: 0.0025339513386313456
Loss at iteration [24]: 0.0025331558535508073
Loss at iteration [25]: 0.0025331558535508073
Loss at iteration [26]: 0.002532573179295833
Loss at iteration [27]: 0.0025308476430408624
Loss at iteration [28]: 0.002525497185138347
Loss at iteration [29]: 0.002522881278504629
Loss at iteration [30]: 0.002515185133559753
Loss at iteration [31]: 0.002504008453841431
Loss at iteration [32]: 0.002504008453841431
Loss at iteration [33]: 0.0025031940789951444
Loss at iteration [34]: 0.0025015727303174277
Loss at iteration [35]: 0.002501302133537922
Loss at iteration [36]: 0.0024988378094286624
Loss at iteration [37]: 0.002497385141501977
Loss at iteration [38]: 0.002495978420616684
Loss at iteration [39]: 0.002495978420616684
Loss at iteration [40]: 0.0024957710305741555
Loss at iteration [41]: 0.0024943614572377443
Loss at iteration [42]: 0.002494069105066448
Loss at iteration [43]: 0.0024918977486703907
Loss at iteration [44]: 0.002490760675305156
Loss at iteration [45]: 0.0024897625325819082
Loss at iteration [46]: 0.0024897625325819082
Loss at iteration [47]: 0.002488951215990733
Loss at iteration [48]: 0.0024882113318048134
Loss at iteration [49]: 0.0024876655118071596
Loss at iteration [50]: 0.0024872504863214444
Loss at iteration [51]: 0.0024869945888624343
Loss at iteration [52]: 0.002486717071570169
Loss at iteration [53]: 0.0024862434431478513
Loss at iteration [54]: 0.0024862434431478513
Loss at iteration [55]: 0.002486096932872332
Loss at iteration [56]: 0.002485634781568033
Loss at iteration [57]: 0.0024855110541228504
Loss at iteration [58]: 0.002485203949624485
Loss at iteration [59]: 0.002484949491867385
Loss at iteration [60]: 0.0024848865982073733
Loss at iteration [61]: 0.0024848865982073733
Loss at iteration [62]: 0.0024848318921669352
Loss at iteration [63]: 0.0024842781154026457
Loss at iteration [64]: 0.002484037470557446
Loss at iteration [65]: 0.0024825965665743717
Loss at iteration [66]: 0.002465916527125075
Loss at iteration [67]: 0.002464562516873802
Loss at iteration [68]: 0.002464562516873802
Loss at iteration [69]: 0.002463696249904529
Loss at iteration [70]: 0.0024619211505681675
Loss at iteration [71]: 0.0024610254145318072
Loss at iteration [72]: 0.0024609067183217533
Loss at iteration [73]: 0.0024607804768355707
Loss at iteration [74]: 0.002460175176283358
Loss at iteration [75]: 0.0024594623343782785
Loss at iteration [76]: 0.0024594623343782785
Loss at iteration [77]: 0.0024583907900087806
Loss at iteration [78]: 0.0024580701436983823
Loss at iteration [79]: 0.0024571804151824147
Loss at iteration [80]: 0.0024570016783482854
Loss at iteration [81]: 0.0024554955284620938
Loss at iteration [82]: 0.002454957892686148
Loss at iteration [83]: 0.002454957892686148
Loss at iteration [84]: 0.0024548345389011597
Loss at iteration [85]: 0.0024539608476464255
Loss at iteration [86]: 0.002453772623217202
Loss at iteration [87]: 0.0024535168428884992
Loss at iteration [88]: 0.0024529995165608453
Loss at iteration [89]: 0.002452928167220953
Loss at iteration [90]: 0.002452850178254659
Loss at iteration [91]: 0.002452850178254659
Loss at iteration [92]: 0.0024527407993179115
Loss at iteration [93]: 0.0024526856828857454
Loss at iteration [94]: 0.002450581548889025
Loss at iteration [95]: 0.002450389185616597
Loss at iteration [96]: 0.0024499800027323096
Loss at iteration [97]: 0.002448962746986955
Loss at iteration [98]: 0.002448962746986955
Loss at iteration [99]: 0.0024488516768118016
Loss at iteration [100]: 0.002448618090738489
Loss at iteration [101]: 0.002448134865569133
Loss at iteration [102]: 0.0024479010419199932
Loss at iteration [103]: 0.0024477849180559326
Loss at iteration [104]: 0.0024472918740500523
Loss at iteration [105]: 0.0024472918740500523
Loss at iteration [106]: 0.0024471370210516178
Loss at iteration [107]: 0.0024470614538782136
Loss at iteration [108]: 0.002446588517796134
Loss at iteration [109]: 0.002446541786705421
