Model name                            : MLP_Large
The number of input features          : 2
The number of output features         : 1
Optimizer name                        : NonlinearCG
Learning rate                         : 0.01
Beta type                             :HS
Total number of function evaluations  : 3025
Total number of iterations            : 1043
Max number of iterations              : 3000
Number of samples in training data    : 858
Number of samples in tests data       : 368
Total training time                   : 42.77730083465576
Total number of parameters            : 402001
Percentage of parameters < 1e-9       : 49.99241295419663%
Percentage of parameters < 1e-7       : 49.99266170979674%
Percentage of parameters < 1e-6       : 49.99365673219718%

=============================================
=============================================
===================Losses====================
=============================================
=============================================


Loss at iteration [1]: 0.0028109687833258474
Loss at iteration [2]: 0.0027837076487947994
Loss at iteration [3]: 0.0027445684940014792
Loss at iteration [4]: 0.0026782989699829667
Loss at iteration [5]: 0.0026642319348736164
Loss at iteration [6]: 0.002644723544669484
Loss at iteration [7]: 0.0026410964694977054
Loss at iteration [8]: 0.0026360753681997262
Loss at iteration [9]: 0.0026184130583149245
Loss at iteration [10]: 0.0026158456666332363
Loss at iteration [11]: 0.0026089773666683027
Loss at iteration [12]: 0.002572537286164835
Loss at iteration [13]: 0.002572537286164835
Loss at iteration [14]: 0.0025643573195720582
Loss at iteration [15]: 0.002563327476301682
Loss at iteration [16]: 0.002553931738012047
Loss at iteration [17]: 0.0025524803944774804
Loss at iteration [18]: 0.0025456117515224304
Loss at iteration [19]: 0.002540256751129722
Loss at iteration [20]: 0.00253932266500949
Loss at iteration [21]: 0.002538298265294005
Loss at iteration [22]: 0.0025379443174537364
Loss at iteration [23]: 0.0025358348115014284
Loss at iteration [24]: 0.0025358348115014284
Loss at iteration [25]: 0.0025347134592893497
Loss at iteration [26]: 0.002534415517666429
Loss at iteration [27]: 0.0025249971860964895
Loss at iteration [28]: 0.0025239630257067034
Loss at iteration [29]: 0.0025187532015331013
Loss at iteration [30]: 0.002510886902862045
Loss at iteration [31]: 0.002510259833092008
Loss at iteration [32]: 0.0025099983812632335
Loss at iteration [33]: 0.0025099983812632335
Loss at iteration [34]: 0.002509778818193266
Loss at iteration [35]: 0.0025093750171681743
Loss at iteration [36]: 0.00250752568943424
Loss at iteration [37]: 0.002507191551627868
Loss at iteration [38]: 0.0025067679620862653
Loss at iteration [39]: 0.0025064866240313965
Loss at iteration [40]: 0.0025060158277470123
Loss at iteration [41]: 0.0025041738518742133
Loss at iteration [42]: 0.0025040777082512827
Loss at iteration [43]: 0.0024995545529175774
Loss at iteration [44]: 0.0024995545529175774
Loss at iteration [45]: 0.0024992291219635577
Loss at iteration [46]: 0.0024990768788322832
Loss at iteration [47]: 0.002498208287023702
Loss at iteration [48]: 0.00249510017329252
Loss at iteration [49]: 0.002491829370573396
Loss at iteration [50]: 0.0024905094336089358
Loss at iteration [51]: 0.002490281107973217
Loss at iteration [52]: 0.0024896719406203725
Loss at iteration [53]: 0.0024888138957071147
Loss at iteration [54]: 0.002488030507940097
Loss at iteration [55]: 0.002488030507940097
Loss at iteration [56]: 0.002487673546483543
Loss at iteration [57]: 0.002487586619607174
Loss at iteration [58]: 0.0024860266702206573
Loss at iteration [59]: 0.0024858501801059466
Loss at iteration [60]: 0.0024856108283108033
Loss at iteration [61]: 0.002484013894952241
Loss at iteration [62]: 0.0024838067215277497
Loss at iteration [63]: 0.002483661524159854
Loss at iteration [64]: 0.002483371249911584
Loss at iteration [65]: 0.002483371249911584
Loss at iteration [66]: 0.0024831469851927363
Loss at iteration [67]: 0.0024824017588146235
Loss at iteration [68]: 0.0024822359571377555
Loss at iteration [69]: 0.0024817137680412395
Loss at iteration [70]: 0.002480842732469639
Loss at iteration [71]: 0.002480594220211123
Loss at iteration [72]: 0.0024802354657792384
Loss at iteration [73]: 0.0024797028479164023
Loss at iteration [74]: 0.0024797028479164023
Loss at iteration [75]: 0.0024795482173907576
Loss at iteration [76]: 0.002478211573750607
Loss at iteration [77]: 0.002477621739864854
Loss at iteration [78]: 0.002477455104917912
Loss at iteration [79]: 0.002477100179784929
Loss at iteration [80]: 0.002476887574730909
Loss at iteration [81]: 0.0024767311501378026
Loss at iteration [82]: 0.002476538551764209
Loss at iteration [83]: 0.0024764587380917864
Loss at iteration [84]: 0.0024763577435319073
Loss at iteration [85]: 0.0024763577435319073
Loss at iteration [86]: 0.0024762928304377643
Loss at iteration [87]: 0.002476124865906566
Loss at iteration [88]: 0.0024753214859369282
Loss at iteration [89]: 0.002475270790588757
Loss at iteration [90]: 0.0024749255119357206
Loss at iteration [91]: 0.0024748358647191542
Loss at iteration [92]: 0.002473806547590365
Loss at iteration [93]: 0.0024736464156059922
Loss at iteration [94]: 0.002473574169305564
Loss at iteration [95]: 0.002473574169305564
Loss at iteration [96]: 0.002473552620041056
Loss at iteration [97]: 0.0024734961903777925
Loss at iteration [98]: 0.0024726766044289032
Loss at iteration [99]: 0.0024724787969126307
Loss at iteration [100]: 0.002472359703524302
Loss at iteration [101]: 0.002472014824113107
Loss at iteration [102]: 0.00247178066674357
Loss at iteration [103]: 0.002471192322941904
Loss at iteration [104]: 0.0024707770613211968
Loss at iteration [105]: 0.0024707770613211968
Loss at iteration [106]: 0.0024704699156652965
Loss at iteration [107]: 0.0024700803641405306
Loss at iteration [108]: 0.002468618177820534
Loss at iteration [109]: 0.0024678608072579546
Loss at iteration [110]: 0.0024678139778687856
Loss at iteration [111]: 0.0024660623083760857
Loss at iteration [112]: 0.0024656660444473044
Loss at iteration [113]: 0.0024656346474024255
Loss at iteration [114]: 0.0024656346474024255
Loss at iteration [115]: 0.002465598932187625
Loss at iteration [116]: 0.0024654239491662365
Loss at iteration [117]: 0.002465162300831459
Loss at iteration [118]: 0.002465092325931751
Loss at iteration [119]: 0.002465034488981983
Loss at iteration [120]: 0.0024649276955371353
Loss at iteration [121]: 0.0024645729265952592
Loss at iteration [122]: 0.002464487689460661
Loss at iteration [123]: 0.002464318012713496
Loss at iteration [124]: 0.002464318012713496
Loss at iteration [125]: 0.0024642310228242714
Loss at iteration [126]: 0.002464092097880334
Loss at iteration [127]: 0.002463753236212501
Loss at iteration [128]: 0.0024636131805518195
Loss at iteration [129]: 0.0024633883167193248
Loss at iteration [130]: 0.0024633085273840236
Loss at iteration [131]: 0.0024632591911459196
Loss at iteration [132]: 0.0024630951466682706
Loss at iteration [133]: 0.002463017869376941
Loss at iteration [134]: 0.002463017869376941
Loss at iteration [135]: 0.002463002901225669
Loss at iteration [136]: 0.0024629732786474374
Loss at iteration [137]: 0.0024625237743857893
Loss at iteration [138]: 0.0024623166683125143
Loss at iteration [139]: 0.0024620082708748563
Loss at iteration [140]: 0.002461546586964667
Loss at iteration [141]: 0.0024609191271290657
Loss at iteration [142]: 0.0024609191271290657
Loss at iteration [143]: 0.002460418901717312
Loss at iteration [144]: 0.0024583068636391944
Loss at iteration [145]: 0.002458227147008661
Loss at iteration [146]: 0.002457563175261831
Loss at iteration [147]: 0.002457437781929595
Loss at iteration [148]: 0.002457198377355345
Loss at iteration [149]: 0.0024565754820417693
Loss at iteration [150]: 0.002456031957177637
Loss at iteration [151]: 0.002456031957177637
Loss at iteration [152]: 0.00245569087542473
Loss at iteration [153]: 0.002455641341817541
Loss at iteration [154]: 0.0024551545707582733
Loss at iteration [155]: 0.002455039383462491
Loss at iteration [156]: 0.0024547820144123975
Loss at iteration [157]: 0.002454230756618223
Loss at iteration [158]: 0.0024541746232274787
Loss at iteration [159]: 0.002453991956737587
Loss at iteration [160]: 0.002453672602820295
Loss at iteration [161]: 0.002453672602820295
Loss at iteration [162]: 0.0024531809353668652
Loss at iteration [163]: 0.00245302131783052
Loss at iteration [164]: 0.002452972611650897
Loss at iteration [165]: 0.002452446181046011
Loss at iteration [166]: 0.0024523896311712348
