Model name                            : MLP
The number of input features          : 2
The number of output features         : 1
Optimizer name                        : NonlinearCG
Learning rate                         : 0.0001
Beta type                             :FR_PR
Total number of function evaluations  : 3047
Total number of iterations            : 582
Max number of iterations              : 3000
Number of samples in training data    : 858
Number of samples in tests data       : 368
Total training time                   : 13.467781066894531
Total number of parameters            : 101001
Percentage of parameters < 1e-9       : 49.854951931169%
Percentage of parameters < 1e-7       : 49.854951931169%
Percentage of parameters < 1e-6       : 49.854951931169%

=============================================
=============================================
===================Losses====================
=============================================
=============================================


Loss at iteration [1]: 0.003135576368922453
Loss at iteration [2]: 0.003041193750886519
Loss at iteration [3]: 0.002894969573740981
Loss at iteration [4]: 0.002848972652092518
Loss at iteration [5]: 0.002794025657007505
Loss at iteration [6]: 0.002670160275996328
Loss at iteration [7]: 0.002670160275996328
Loss at iteration [8]: 0.002653810988732378
Loss at iteration [9]: 0.0026389292501853147
Loss at iteration [10]: 0.0026224329515539585
Loss at iteration [11]: 0.0026135788823154088
Loss at iteration [12]: 0.0025664047112197333
Loss at iteration [13]: 0.0025664047112197333
Loss at iteration [14]: 0.0025492158683765196
Loss at iteration [15]: 0.0025462107938849475
Loss at iteration [16]: 0.0025330579672106952
Loss at iteration [17]: 0.002532212988814149
Loss at iteration [18]: 0.0025273360868574607
Loss at iteration [19]: 0.0025162784222179813
Loss at iteration [20]: 0.0025162784222179813
Loss at iteration [21]: 0.0025156977414085573
Loss at iteration [22]: 0.0025148262016516957
Loss at iteration [23]: 0.002512114551087536
Loss at iteration [24]: 0.0025114218223987136
Loss at iteration [25]: 0.0025100706502044477
Loss at iteration [26]: 0.0025100706502044477
Loss at iteration [27]: 0.0025097143325137185
Loss at iteration [28]: 0.0025086168393015453
Loss at iteration [29]: 0.0025070393431929757
Loss at iteration [30]: 0.00250622989558768
Loss at iteration [31]: 0.0025036956466595052
Loss at iteration [32]: 0.0025036956466595052
Loss at iteration [33]: 0.002502867603836405
Loss at iteration [34]: 0.002502663022036008
Loss at iteration [35]: 0.0025013683739584522
Loss at iteration [36]: 0.002501087136549839
Loss at iteration [37]: 0.002500804968825347
Loss at iteration [38]: 0.002500804968825347
Loss at iteration [39]: 0.00250055002326563
Loss at iteration [40]: 0.0025002651346817126
Loss at iteration [41]: 0.0024995650699552265
Loss at iteration [42]: 0.002499123808110372
Loss at iteration [43]: 0.002498195633622362
