Model name                            : MLP_Large
The number of input features          : 2
The number of output features         : 1
Optimizer name                        : NonlinearCG
Learning rate                         : 0.0001
Beta type                             :FR_PR
Total number of function evaluations  : 3048
Total number of iterations            : 591
Max number of iterations              : 3000
Number of samples in training data    : 858
Number of samples in tests data       : 368
Total training time                   : 41.72246241569519
Total number of parameters            : 402001
Percentage of parameters < 1e-9       : 49.99912935539961%
Percentage of parameters < 1e-7       : 49.99912935539961%
Percentage of parameters < 1e-6       : 49.999875622199944%

=============================================
=============================================
===================Losses====================
=============================================
=============================================


Loss at iteration [1]: 0.004121680728030831
Loss at iteration [2]: 0.003963555252896683
Loss at iteration [3]: 0.0038298021183997217
Loss at iteration [4]: 0.003303654520308497
Loss at iteration [5]: 0.0031978750288014497
Loss at iteration [6]: 0.0030612584627697738
Loss at iteration [7]: 0.0030612584627697738
Loss at iteration [8]: 0.0029898452622606213
Loss at iteration [9]: 0.0029761090280541014
Loss at iteration [10]: 0.002758855213687668
Loss at iteration [11]: 0.0027435452555523714
Loss at iteration [12]: 0.002627188330109241
Loss at iteration [13]: 0.002627188330109241
Loss at iteration [14]: 0.0026081398005583854
Loss at iteration [15]: 0.0026051704214922326
Loss at iteration [16]: 0.002580235707671704
Loss at iteration [17]: 0.0025702054360662624
Loss at iteration [18]: 0.0025690984423959676
Loss at iteration [19]: 0.0025676493225591335
Loss at iteration [20]: 0.0025676493225591335
Loss at iteration [21]: 0.002566560473911342
Loss at iteration [22]: 0.002564978096900753
Loss at iteration [23]: 0.0025530268057751583
Loss at iteration [24]: 0.002550525745276042
Loss at iteration [25]: 0.002541603682637004
Loss at iteration [26]: 0.002541603682637004
Loss at iteration [27]: 0.0025384239880756774
Loss at iteration [28]: 0.002537527728368766
Loss at iteration [29]: 0.0025302280481195967
Loss at iteration [30]: 0.0025296127532304963
Loss at iteration [31]: 0.0025289412218172953
Loss at iteration [32]: 0.002524913698970851
Loss at iteration [33]: 0.002524913698970851
Loss at iteration [34]: 0.0025238916725218454
Loss at iteration [35]: 0.0025204377497790704
Loss at iteration [36]: 0.0025201645241390578
Loss at iteration [37]: 0.002516494234871225
Loss at iteration [38]: 0.0025159715432164585
Loss at iteration [39]: 0.0025159715432164585
Loss at iteration [40]: 0.0025143779276955835
Loss at iteration [41]: 0.0025118680286817206
Loss at iteration [42]: 0.0025110011575474826
Loss at iteration [43]: 0.0025106187784095773
Loss at iteration [44]: 0.0025083766874823984
Loss at iteration [45]: 0.0025083766874823984
Loss at iteration [46]: 0.0025078481923266516
Loss at iteration [47]: 0.0025077562345797643
Loss at iteration [48]: 0.0025039385918377228
Loss at iteration [49]: 0.002503271606858426
Loss at iteration [50]: 0.0024988814382401075
Loss at iteration [51]: 0.0024988814382401075
Loss at iteration [52]: 0.0024969302918497398
Loss at iteration [53]: 0.002496710884401123
Loss at iteration [54]: 0.002496480856642379
Loss at iteration [55]: 0.002494938167640095
Loss at iteration [56]: 0.0024946940319774086
Loss at iteration [57]: 0.0024946940319774086
Loss at iteration [58]: 0.0024945904211372176
Loss at iteration [59]: 0.002493877757384359
Loss at iteration [60]: 0.0024937918292647202
Loss at iteration [61]: 0.002493649906721335
Loss at iteration [62]: 0.002492221318656838
Loss at iteration [63]: 0.002492221318656838
