Model name                            : MLP_Multistep
The number of input features          : 3
The number of output features         : 2
Optimizer name                        : SGD
Learning rate                         : 0.4
Max number of iterations              : 3000
Number of samples in training data    : 171
Number of samples in tests data       : 73
Total training time                   : 1.3452069759368896
Total number of parameters            : 201902
Percentage of parameters < 1e-9       : 59.32729740170974%
Percentage of parameters < 1e-7       : 59.32729740170974%
Percentage of parameters < 1e-6       : 59.32927856088598%

=============================================
=============================================
===================Losses====================
=============================================
=============================================


Loss at iteration [1]: 1.585544094994509
Loss at iteration [2]: 1.403138399277421
Loss at iteration [3]: 1.2780380933475877
Loss at iteration [4]: 1.2802610645846833
***** Warning: Loss has increased *****
Loss at iteration [5]: 1.2730395041325904
Loss at iteration [6]: 1.2578135952382015
Loss at iteration [7]: 1.25187895132752
Loss at iteration [8]: 1.2464605552744359
Loss at iteration [9]: 1.2408460098319136
Loss at iteration [10]: 1.234608449518016
Loss at iteration [11]: 1.2290169670184852
Loss at iteration [12]: 1.222977139428456
Loss at iteration [13]: 1.216453377747389
Loss at iteration [14]: 1.2094847302949094
Loss at iteration [15]: 1.2014010329116236
Loss at iteration [16]: 1.1950797900372416
Loss at iteration [17]: 1.1989590112838442
***** Warning: Loss has increased *****
Loss at iteration [18]: 1.2955760840909543
***** Warning: Loss has increased *****
Loss at iteration [19]: 1.6843633553861925
***** Warning: Loss has increased *****
Loss at iteration [20]: 1.29989008548348
Loss at iteration [21]: 1.2984012846973052
Loss at iteration [22]: 1.266581613756683
Loss at iteration [23]: 1.2327877565499896
Loss at iteration [24]: 1.2286839730559724
Loss at iteration [25]: 1.2171955961026026
Loss at iteration [26]: 1.2002644955805897
Loss at iteration [27]: 1.190222506302251
Loss at iteration [28]: 1.1802248914131115
Loss at iteration [29]: 1.167401017462501
Loss at iteration [30]: 1.1542693956289392
Loss at iteration [31]: 1.143359387719636
Loss at iteration [32]: 1.1462548611417178
***** Warning: Loss has increased *****
Loss at iteration [33]: 1.223398242189359
***** Warning: Loss has increased *****
Loss at iteration [34]: 1.6054301531231798
***** Warning: Loss has increased *****
Loss at iteration [35]: 1.2782749653693068
Loss at iteration [36]: 1.296056147896081
***** Warning: Loss has increased *****
Loss at iteration [37]: 1.2083858664470668
Loss at iteration [38]: 1.1696206992001557
Loss at iteration [39]: 1.1042849194451794
Loss at iteration [40]: 1.0923445543240684
Loss at iteration [41]: 1.082426739204517
Loss at iteration [42]: 1.1123042979799518
***** Warning: Loss has increased *****
Loss at iteration [43]: 1.2154252631964342
***** Warning: Loss has increased *****
Loss at iteration [44]: 1.6074384868153522
***** Warning: Loss has increased *****
Loss at iteration [45]: 1.3102314451321913
Loss at iteration [46]: 1.333280118831273
***** Warning: Loss has increased *****
Loss at iteration [47]: 1.293419308723745
Loss at iteration [48]: 1.2792390392095154
Loss at iteration [49]: 1.27184428297823
Loss at iteration [50]: 1.2625609849564476
Loss at iteration [51]: 1.2585007372023325
Loss at iteration [52]: 1.2544213971246028
Loss at iteration [53]: 1.2510660836469234
Loss at iteration [54]: 1.247841058055436
Loss at iteration [55]: 1.2453494188512375
Loss at iteration [56]: 1.2425272126316458
Loss at iteration [57]: 1.2404968434938495
Loss at iteration [58]: 1.2380294162329284
Loss at iteration [59]: 1.2357894494003787
Loss at iteration [60]: 1.2334975795764014
Loss at iteration [61]: 1.232786849947262
Loss at iteration [62]: 1.2370871023141825
***** Warning: Loss has increased *****
Loss at iteration [63]: 1.2782846949874742
***** Warning: Loss has increased *****
Loss at iteration [64]: 1.330467070175513
***** Warning: Loss has increased *****
Loss at iteration [65]: 1.3167234884816148
Loss at iteration [66]: 1.2907424662052709
Loss at iteration [67]: 1.2636863424964646
Loss at iteration [68]: 1.2490303771928934
Loss at iteration [69]: 1.2404641886246164
Loss at iteration [70]: 1.2335507598683282
Loss at iteration [71]: 1.2259799309949895
Loss at iteration [72]: 1.2183002456294758
Loss at iteration [73]: 1.2099077280792614
Loss at iteration [74]: 1.2008791565238026
Loss at iteration [75]: 1.1913455936814719
Loss at iteration [76]: 1.180864426403929
Loss at iteration [77]: 1.169962379214281
Loss at iteration [78]: 1.1599269948296829
Loss at iteration [79]: 1.1568921924546876
Loss at iteration [80]: 1.2278678419657674
***** Warning: Loss has increased *****
Loss at iteration [81]: 1.393340704390144
***** Warning: Loss has increased *****
Loss at iteration [82]: 1.6153811429013833
***** Warning: Loss has increased *****
Loss at iteration [83]: 1.4271504707513585
Loss at iteration [84]: 1.2594408194991982
Loss at iteration [85]: 1.212446340702219
Loss at iteration [86]: 1.2187158492845884
***** Warning: Loss has increased *****
Loss at iteration [87]: 1.1516114024893773
Loss at iteration [88]: 1.125205694390358
Loss at iteration [89]: 1.1127115753443115
Loss at iteration [90]: 1.0769123063129182
Loss at iteration [91]: 1.102114969548637
***** Warning: Loss has increased *****
Loss at iteration [92]: 1.2491988864194474
***** Warning: Loss has increased *****
Loss at iteration [93]: 1.122173949198656
Loss at iteration [94]: 1.2021007095142358
***** Warning: Loss has increased *****
Loss at iteration [95]: 1.315371463183451
***** Warning: Loss has increased *****
Loss at iteration [96]: 1.312108104408826
Loss at iteration [97]: 1.2882853126541796
Loss at iteration [98]: 1.2785301106647173
Loss at iteration [99]: 1.2693665913950796
Loss at iteration [100]: 1.2625602555993007
Loss at iteration [101]: 1.254112017096718
Loss at iteration [102]: 1.2463122636957302
Loss at iteration [103]: 1.2388009649798934
Loss at iteration [104]: 1.2241335380068203
Loss at iteration [105]: 1.2146672179972111
Loss at iteration [106]: 1.2064128065355797
Loss at iteration [107]: 1.1940549215995957
Loss at iteration [108]: 1.1796657555304573
Loss at iteration [109]: 1.1644298744223511
Loss at iteration [110]: 1.1486327911842673
Loss at iteration [111]: 1.1350213266413676
Loss at iteration [112]: 1.124248576239273
Loss at iteration [113]: 1.1130251374832771
Loss at iteration [114]: 1.0692568201796002
Loss at iteration [115]: 1.0623484444644529
Loss at iteration [116]: 1.1590763555772143
***** Warning: Loss has increased *****
Loss at iteration [117]: 1.03835200145109
Loss at iteration [118]: 1.0446155797892391
***** Warning: Loss has increased *****
Loss at iteration [119]: 0.9948945697353772
Loss at iteration [120]: 0.9782823648198817
Loss at iteration [121]: 0.9554529652714305
Loss at iteration [122]: 0.9713531608953321
***** Warning: Loss has increased *****
Loss at iteration [123]: 0.9983823776160408
***** Warning: Loss has increased *****
Loss at iteration [124]: 0.957095672453233
Loss at iteration [125]: 0.9557821313489645
Loss at iteration [126]: 0.9242432350521046
Loss at iteration [127]: 0.9176471050787789
Loss at iteration [128]: 0.9106555115491861
Loss at iteration [129]: 0.9050796089824644
Loss at iteration [130]: 0.901212572646244
Loss at iteration [131]: 0.8991393486661241
Loss at iteration [132]: 0.9047560088449382
***** Warning: Loss has increased *****
Loss at iteration [133]: 0.9010316232448529
Loss at iteration [134]: 0.9150875680491565
***** Warning: Loss has increased *****
Loss at iteration [135]: 0.9350096668833785
***** Warning: Loss has increased *****
Loss at iteration [136]: 1.0826513011645087
***** Warning: Loss has increased *****
Loss at iteration [137]: 0.968239813191986
Loss at iteration [138]: 0.9348111944209356
Loss at iteration [139]: 0.9101185971026663
Loss at iteration [140]: 0.9970186337266952
***** Warning: Loss has increased *****
Loss at iteration [141]: 1.203647409997159
***** Warning: Loss has increased *****
Loss at iteration [142]: 0.9510942161247686
Loss at iteration [143]: 0.9439864664255233
Loss at iteration [144]: 0.9553619473896237
***** Warning: Loss has increased *****
Loss at iteration [145]: 1.0051234532747357
***** Warning: Loss has increased *****
Loss at iteration [146]: 0.9933128351723817
Loss at iteration [147]: 0.9855903376570493
Loss at iteration [148]: 0.9264672001114269
Loss at iteration [149]: 0.9281162381456862
***** Warning: Loss has increased *****
Loss at iteration [150]: 0.9077370944269763
Loss at iteration [151]: 0.8992872295565068
Loss at iteration [152]: 0.8973954449811539
Loss at iteration [153]: 0.8921479290678117
Loss at iteration [154]: 0.8903162455742899
Loss at iteration [155]: 0.8887300359094725
Loss at iteration [156]: 0.8871308026342113
Loss at iteration [157]: 0.8856856012586102
Loss at iteration [158]: 0.8845443128519462
Loss at iteration [159]: 0.883217646072133
Loss at iteration [160]: 0.8818431762523283
Loss at iteration [161]: 0.8806018451127282
Loss at iteration [162]: 0.8797669956746003
Loss at iteration [163]: 0.8816365796251754
***** Warning: Loss has increased *****
Loss at iteration [164]: 0.8976036384133291
***** Warning: Loss has increased *****
Loss at iteration [165]: 0.9230780323839902
***** Warning: Loss has increased *****
Loss at iteration [166]: 0.8880280438209986
Loss at iteration [167]: 0.8845388603524943
Loss at iteration [168]: 0.8751147853149044
