Model name                            : MLP_Large
The number of input features          : 2
The number of output features         : 1
Optimizer name                        : SGD
Learning rate                         : 0.001
Max number of iterations              : 3000
Number of samples in training data    : 858
Number of samples in tests data       : 368
Total training time                   : 36.81724405288696
Total number of parameters            : 402001
Percentage of parameters < 1e-9       : 49.96803490538581%
Percentage of parameters < 1e-7       : 49.96803490538581%
Percentage of parameters < 1e-6       : 49.96927868338636%

=============================================
=============================================
===================Losses====================
=============================================
=============================================


Loss at iteration [1]: 0.9923127750573493
Loss at iteration [2]: 0.9819333644413039
Loss at iteration [3]: 0.9665183733163429
Loss at iteration [4]: 0.9488138904489434
Loss at iteration [5]: 0.9301903385008518
Loss at iteration [6]: 0.9112997448739656
Loss at iteration [7]: 0.8924262390716439
Loss at iteration [8]: 0.8738376254864442
Loss at iteration [9]: 0.8555911080340388
Loss at iteration [10]: 0.8376842158050366
Loss at iteration [11]: 0.8200989054705017
Loss at iteration [12]: 0.8027950489474068
Loss at iteration [13]: 0.7857680580452026
Loss at iteration [14]: 0.7690112992643825
Loss at iteration [15]: 0.752537586942161
Loss at iteration [16]: 0.7363375950269494
Loss at iteration [17]: 0.7204262405062535
Loss at iteration [18]: 0.7047791974561319
Loss at iteration [19]: 0.6893635055348286
Loss at iteration [20]: 0.674173751676628
Loss at iteration [21]: 0.6591938919971858
Loss at iteration [22]: 0.6444030344114009
Loss at iteration [23]: 0.6297904843612884
Loss at iteration [24]: 0.6153899796537732
Loss at iteration [25]: 0.6012664433925963
Loss at iteration [26]: 0.5873573650229593
Loss at iteration [27]: 0.5736218011913722
Loss at iteration [28]: 0.5600425471795333
Loss at iteration [29]: 0.546622091325113
Loss at iteration [30]: 0.533376479018805
Loss at iteration [31]: 0.5203099018998529
Loss at iteration [32]: 0.5074488159118462
Loss at iteration [33]: 0.49478682601156354
Loss at iteration [34]: 0.48230419734254226
Loss at iteration [35]: 0.46998550299420483
Loss at iteration [36]: 0.4578289949285094
Loss at iteration [37]: 0.4458397702990353
Loss at iteration [38]: 0.43406430020485615
Loss at iteration [39]: 0.4225137709201788
Loss at iteration [40]: 0.4111558983725034
Loss at iteration [41]: 0.3999733278120125
Loss at iteration [42]: 0.3889501558540125
Loss at iteration [43]: 0.3780839739791133
Loss at iteration [44]: 0.3673792998646879
Loss at iteration [45]: 0.35684139433150963
