Model name                            : MLP
The number of input features          : 2
The number of output features         : 1
Optimizer name                        : SGD
Learning rate                         : 0.2
Max number of iterations              : 3000
Number of samples in training data    : 858
Number of samples in tests data       : 368
Total training time                   : 8.798208475112915
Total number of parameters            : 101001
Percentage of parameters < 1e-9       : 51.723250264848865%
Percentage of parameters < 1e-7       : 51.723250264848865%
Percentage of parameters < 1e-6       : 51.72523044326294%

=============================================
=============================================
===================Losses====================
=============================================
=============================================


Loss at iteration [1]: 1.0517870314274385
Loss at iteration [2]: 0.39399626646071034
Loss at iteration [3]: 0.12617987387165902
Loss at iteration [4]: 0.9362816058961144
***** Warning: Loss has increased *****
Loss at iteration [5]: 1.2154831462652143
***** Warning: Loss has increased *****
Loss at iteration [6]: 1.0191918550539414
Loss at iteration [7]: 1.0277620502145781
***** Warning: Loss has increased *****
Loss at iteration [8]: 0.9658199776736363
Loss at iteration [9]: 0.8413792504938955
Loss at iteration [10]: 0.6139712587742202
Loss at iteration [11]: 0.3603868768578796
Loss at iteration [12]: 0.1272541553320675
Loss at iteration [13]: 0.10978957949891395
Loss at iteration [14]: 0.11317324413440928
***** Warning: Loss has increased *****
Loss at iteration [15]: 0.1984482841837933
***** Warning: Loss has increased *****
Loss at iteration [16]: 0.06984213070299894
Loss at iteration [17]: 0.013084253687328622
Loss at iteration [18]: 0.014698186746901654
***** Warning: Loss has increased *****
Loss at iteration [19]: 0.01050336196669452
Loss at iteration [20]: 0.01250201225525446
***** Warning: Loss has increased *****
Loss at iteration [21]: 0.00759133437871426
Loss at iteration [22]: 0.005823752182103554
Loss at iteration [23]: 0.004361220189140811
Loss at iteration [24]: 0.0038397336686789257
Loss at iteration [25]: 0.0035358158911464165
Loss at iteration [26]: 0.0033981466744258896
Loss at iteration [27]: 0.003288746007132527
Loss at iteration [28]: 0.0031780854838513303
Loss at iteration [29]: 0.0030945881171624565
Loss at iteration [30]: 0.0030243229960547307
Loss at iteration [31]: 0.002972158208874252
Loss at iteration [32]: 0.0029304039303695833
Loss at iteration [33]: 0.002896087605983938
Loss at iteration [34]: 0.0028670777444909958
Loss at iteration [35]: 0.002841742865209406
Loss at iteration [36]: 0.0028192170909354807
Loss at iteration [37]: 0.002799026062058303
Loss at iteration [38]: 0.002781121620189255
Loss at iteration [39]: 0.002765351164173559
Loss at iteration [40]: 0.00275121889391714
Loss at iteration [41]: 0.002738536693640421
Loss at iteration [42]: 0.002727230416630621
Loss at iteration [43]: 0.0027170281201834828
Loss at iteration [44]: 0.0027076880567272255
Loss at iteration [45]: 0.0026990901288540337
Loss at iteration [46]: 0.0026911511764965202
